scenario_id,objective,normal_revenue,excess_revenue,planting_cost,total_production,normal_sales,excess_sales
54,20943383.020154264,25307859.316784903,0.0,4364476.29663064,4851113.58242115,4013989.986734122,837123.5956870292
55,21182123.661015198,25546599.957645837,0.0,4364476.29663064,5004404.820136092,4076132.5041664783,928272.3159696137
56,21216024.88353335,25580501.18016399,0.0,4364476.29663064,4966165.210547439,4090643.422849091,875521.7876983479
57,21155339.54871183,25519815.84534247,0.0,4364476.29663064,4901303.835725337,4066392.820343229,834911.015382107
58,21330080.040606715,25694556.337237354,0.0,4364476.29663064,4964888.492210716,4094608.6814878,870279.8107229141
59,21376929.24028842,25741405.53691906,0.0,4364476.29663064,4986661.253185951,4119176.1612429135,867485.0919430366
60,21079425.23752113,25443901.53415177,0.0,4364476.29663064,4993229.470886702,4066397.151739607,926832.3191470945
61,21253599.170906484,25618075.467537124,0.0,4364476.29663064,4989262.79541216,4096244.751756823,893018.0436553376
62,21122210.78860976,25486687.0852404,0.0,4364476.29663064,4946133.681585954,4094611.9634363735,851521.7181495801
63,21323387.881382048,25687864.178012688,0.0,4364476.29663064,4955230.390281851,4127403.418463439,827826.9718184127
64,21197351.018302023,25561827.314932663,0.0,4364476.29663064,4979481.977569822,4119758.3724650755,859723.6051047468
65,21533566.79053733,25898043.08716797,0.0,4364476.29663064,5000849.300020445,4126383.4943703543,874465.8056500909
66,21107089.863329172,25471566.15995981,0.0,4364476.29663064,4933683.416797647,4050919.241394998,882764.175402649
67,21243860.840234753,25608337.136865392,0.0,4364476.29663064,4962481.855612575,4112722.2522115996,849759.6034009742
68,20542365.921798803,24906842.218429442,0.0,4364476.29663064,4839614.815378195,4002306.9008160615,837307.9145621322
69,21202351.219931044,25566827.516561683,0.0,4364476.29663064,4979429.228749933,4079649.345176649,899779.8835732834
70,21274740.577066965,25639216.873697605,0.0,4364476.29663064,5022658.75873238,4090475.0461241924,932183.7126081872
71,21240232.56514586,25604708.8617765,0.0,4364476.29663064,4981864.187187666,4086591.21257661,895272.9746110563
72,20911845.823105898,25276322.119736537,0.0,4364476.29663064,4834503.39538363,4011140.7907176716,823362.6046659597
73,21316622.04746214,25681098.34409278,0.0,4364476.29663064,4997681.551742696,4069764.413730272,927917.138012425
74,21224520.994106933,25588997.290737573,0.0,4364476.29663064,4894210.5381572675,4034590.820224256,859619.7179330111
75,21276570.261534084,25641046.558164723,0.0,4364476.29663064,4999612.452467325,4090394.7669865335,909217.6854807923
76,21242981.25668004,25607457.55331068,0.0,4364476.29663064,5005378.958107201,4120285.561998981,885093.3961082194
77,21423397.823703494,25787874.120334134,0.0,4364476.29663064,4965480.455025447,4125444.326873964,840036.1281514819
78,21227097.82891459,25591574.12554523,0.0,4364476.29663064,4910210.77908872,4056806.076918496,853404.7021702229
79,21046599.358410854,25411075.655041493,0.0,4364476.29663064,4887602.490202751,4057202.25217656,830400.238026191
80,21380454.32226945,25744930.61890009,0.0,4364476.29663064,4934152.70840706,4048979.638272161,885173.0701348993
81,21484380.139309756,25848856.435940396,0.0,4364476.29663064,4953411.055332567,4121762.528317306,831648.5270152597
82,21337046.868296184,25701523.164926823,0.0,4364476.29663064,4950820.885106944,4071492.2549743755,879328.6301325685
83,20851243.020811222,25215719.317441862,0.0,4364476.29663064,4947260.592980067,3987093.247840187,960167.3451398789
84,21122676.463180628,25487152.759811267,0.0,4364476.29663064,5040001.185731534,4122731.8668836397,917269.3188478941
85,21275370.813342653,25639847.109973293,0.0,4364476.29663064,4987663.564016404,4110567.3358868044,877096.2281295989
86,21159120.71015979,25523597.00679043,0.0,4364476.29663064,4981305.913361592,4075043.730118411,906262.1832431803
87,20698096.091643866,25062572.388274506,0.0,4364476.29663064,4872961.546212213,4041267.4179607476,831694.1282514671
88,21261238.298201554,25625714.594832193,0.0,4364476.29663064,4918056.864110795,4080516.631958073,837540.2321527204
89,21335199.890710775,25699676.187341414,0.0,4364476.29663064,4901408.862769972,4061717.5566298957,839691.3061400773
90,21271512.00260485,25635988.29923549,0.0,4364476.29663064,4913945.098161106,4096346.204421882,817598.8937392242
91,21477853.838088505,25842330.134719145,0.0,4364476.29663064,4949233.893879152,4097692.620843775,851541.273035377
92,21368892.163173288,25733368.459803928,0.0,4364476.29663064,4991466.864088168,4103940.425082629,887526.439005539
93,21290051.583332077,25654527.879962716,0.0,4364476.29663064,4936324.544944159,4044638.9287312813,891685.6162128762
94,20970685.921974614,25335162.218605254,0.0,4364476.29663064,4937208.593271852,4027106.4686228465,910102.1246490061
95,21254863.7815286,25619340.07815924,0.0,4364476.29663064,4879345.54816239,4055174.236086548,824171.3120758429
96,20714480.78969813,25078957.08632877,0.0,4364476.29663064,4937534.407021378,4028082.7664309912,909451.6405903845
97,21304650.831693318,25669127.128323957,0.0,4364476.29663064,4969225.36601893,4074940.1104369587,894285.2555819714
98,21653345.1160088,26017821.41263944,0.0,4364476.29663064,4974955.149067161,4119373.3346037986,855581.8144633612
99,21328462.076763075,25692938.373393714,0.0,4364476.29663064,4963858.229077832,4115630.4277557563,848227.8013220769
100,21086327.996487647,25450804.293118287,0.0,4364476.29663064,4952088.173944466,4094336.0568925044,857752.1170519618
101,21255383.444765717,25619859.741396356,0.0,4364476.29663064,4955934.558989536,4075940.3938227906,879994.1651667448
102,21542096.927110244,25906573.223740883,0.0,4364476.29663064,4976852.392057027,4110010.875829328,866841.5162277003
103,21293385.47140927,25657861.76803991,0.0,4364476.29663064,4998922.612066468,4128755.7466871757,870166.8653792929
104,21042108.687964417,25406584.984595057,0.0,4364476.29663064,4985984.097363724,4078449.716531954,907534.38083177
105,21213683.19689889,25578159.49352953,0.0,4364476.29663064,4913644.856373731,4077770.702495004,835874.1538787265
106,21279878.697006024,25644354.993636664,0.0,4364476.29663064,4966910.1495638415,4085746.5037432956,881163.6458205451
107,21365364.00371123,25729840.30034187,0.0,4364476.29663064,4968119.103633683,4104829.1159680076,863289.987665675
108,21501327.583902035,25865803.880532674,0.0,4364476.29663064,4986935.067155649,4146368.323587146,840566.7435685025
109,21061862.25516238,25426338.55179302,0.0,4364476.29663064,4950757.663823664,4038444.1616177415,912313.5022059225
110,21458913.567743503,25823389.864374142,0.0,4364476.29663064,4940014.361199399,4078825.1593261138,861189.201873285
111,21125720.48967538,25490196.78630602,0.0,4364476.29663064,5006414.853332492,4113668.457316977,892746.396015513
112,21278702.736296017,25643179.032926656,0.0,4364476.29663064,4986782.452540981,4093052.454040026,893729.9985009555
113,21409993.970959928,25774470.267590567,0.0,4364476.29663064,4992010.788686171,4120411.59081329,871599.1978728812
114,21321419.880232304,25685896.176862944,0.0,4364476.29663064,4934833.298593415,4101244.0093023046,833589.2892911114
115,21355949.42642935,25720425.72305999,0.0,4364476.29663064,4925279.584355944,4091060.5938015417,834218.9905544
116,21216539.137552228,25581015.434182867,0.0,4364476.29663064,4945983.229959401,4088163.0129487673,857820.217010635
117,21087120.41899295,25451596.71562359,0.0,4364476.29663064,4897415.3087183945,4067175.0000595087,830240.3086588855
118,20847984.181161597,25212460.477792237,0.0,4364476.29663064,4947260.939008552,4045604.859432065,901656.0795764861
119,21011016.71771187,25375493.01434251,0.0,4364476.29663064,4972336.301097969,4052078.063242619,920258.237855352
120,21234194.870396774,25598671.167027414,0.0,4364476.29663064,4955065.816211707,4066525.500289945,888540.3159217633
121,21268799.00326459,25633275.29989523,0.0,4364476.29663064,4956459.513363631,4080370.1776105026,876089.335753129
122,20863400.60959125,25227876.90622189,0.0,4364476.29663064,4886011.975298294,4005566.658182357,880445.3171159369
123,21082436.06494981,25446912.36158045,0.0,4364476.29663064,4983854.02077105,4076440.9269617177,907413.0938093336
124,21111125.662520986,25475601.959151626,0.0,4364476.29663064,4890386.190522763,4030891.693018031,859494.4975047323
125,21099038.814829297,25463515.111459937,0.0,4364476.29663064,4906855.604352993,4056254.8335106145,850600.7708423792
126,21006059.597796936,25370535.894427575,0.0,4364476.29663064,4924523.226620237,4080212.85817928,844310.3684409574
127,20777039.933222834,25141516.229853474,0.0,4364476.29663064,4904719.566485267,4034297.373570457,870422.1929148103
