scenario_id,objective,normal_revenue,excess_revenue,planting_cost,total_production,normal_sales,excess_sales
44,33612157.40490476,39411434.30369926,0.0,5799276.898794504,7593799.576187095,6823755.837590043,770043.738597052
45,33300900.783691347,39086022.52073772,0.0,5785121.737046375,7449882.24133045,6743217.005907713,706665.2354227368
46,33123070.120504923,38900295.32493482,0.0,5777225.204429897,7535949.633239597,6749650.515652127,786299.1175874707
47,33258615.76737,39058209.393953435,0.0,5799593.626583436,7547421.924842045,6842891.164581828,704530.760260217
48,32837380.79233235,38625710.989927545,0.0,5788330.197595192,7594629.858250877,6823682.287235802,770947.5710150758
49,33300505.953224786,39078763.38904185,0.0,5778257.435817065,7594754.280991433,6855192.291749725,739561.9892417084
50,33445740.361889686,39257690.30911265,0.0,5811949.947222966,7528589.245881108,6775120.190395318,753469.0554857895
51,33239306.104284506,39026823.83328409,0.0,5787517.728999581,7479316.513004496,6780320.968155536,698995.5448489602
52,33401018.93060758,39192912.12207948,0.0,5791893.191471898,7485043.944169907,6852748.162197955,632295.7819719517
53,33384964.3710068,39155959.92738278,0.0,5770995.55637598,7534168.945073457,6820092.685806962,714076.2592664964
54,33066056.24610214,38871815.6037347,0.0,5805759.3576325625,7541617.159279378,6795472.053529881,746145.1057494977
55,33034904.71421137,38796237.49655533,0.0,5761332.782343958,7559688.943829924,6826958.1611927785,732730.7826371461
56,33155360.68424896,38944659.156501085,0.0,5789298.472252121,7507890.598449189,6796391.145276217,711499.4531729729
57,33355797.221567623,39120671.41281067,0.0,5764874.191243043,7530620.609405878,6823535.69850954,707084.9108963376
58,33864692.52852761,39644232.47053119,0.0,5779539.942003578,7611357.622546082,6814875.9576804545,796481.6648656272
59,33077894.946157735,38852387.11365068,0.0,5774492.167492945,7559059.31129691,6775024.7373571675,784034.5739397423
60,32865206.936421238,38662691.39726608,0.0,5797484.460844846,7433784.81041822,6737913.511290094,695871.2991281261
61,33267316.796693176,39032383.386479415,0.0,5765066.589786239,7508154.911616487,6745043.914575733,763110.9970407543
62,33447367.53432657,39241644.47354509,0.0,5794276.939218522,7500047.457599184,6832594.777697856,667452.6799013286
63,33129517.7953338,38901675.747741625,0.0,5772157.952407827,7575518.208378305,6880458.500457141,695059.7079211641
64,33197375.516052306,39019769.24545176,0.0,5822393.729399458,7537380.659362445,6792005.896989938,745374.7623725063
65,33295579.97957878,39123436.3785059,0.0,5827856.398927122,7534352.30211971,6828445.15349636,705907.148623349
66,33370446.07618717,39174132.79139128,0.0,5803686.715204114,7567044.93575995,6893834.282491511,673210.653268439
67,32954507.32612052,38745536.56296082,0.0,5791029.236840298,7509278.457798768,6801075.9817307275,708202.4760680405
68,33506848.511664297,39303736.51078943,0.0,5796887.999125134,7530101.665707573,6856984.508589113,673117.1571184597
69,33136725.507531263,38914565.41611149,0.0,5777839.908580231,7424436.148361398,6742947.934135612,681488.2142257863
70,33226223.727565512,38991129.78339298,0.0,5764906.055827469,7560357.738429505,6815514.87083368,744842.8675958248
71,32940745.177916154,38731931.42565845,0.0,5791186.247742293,7489114.801305856,6758385.99595227,730728.8053535854
72,33346824.13182041,39141112.736747645,0.0,5794288.604927234,7450388.59907521,6773001.627158014,677386.9719171969
73,33100164.29064238,38867199.65425892,0.0,5767035.363616541,7552977.676174181,6866350.512282157,686627.1638920233
74,33150810.75491539,38922859.82754748,0.0,5772049.072632093,7547687.8344738055,6835717.884919703,711969.9495541017
75,33290758.49271141,39079571.22782408,0.0,5788812.735112667,7555596.180012466,6803122.709503971,752473.4705084953
76,32878453.456464905,38686027.357143864,0.0,5807573.900678959,7510691.974332961,6769112.980908335,741578.9934246264
77,33089360.81942496,38852024.07779726,0.0,5762663.258372296,7536519.379347828,6781446.97596949,755072.4033783372
78,33345397.313924424,39153806.618186384,0.0,5808409.30426196,7536649.975885945,6798526.426371252,738123.5495146927
79,33432801.32617215,39209724.190005116,0.0,5776922.863832964,7491931.176816733,6822337.546646249,669593.6301704834
80,33059394.674551953,38828730.01584858,0.0,5769335.341296624,7517826.9449946275,6800750.152988644,717076.7920059842
81,33243359.595768508,39018367.44940552,0.0,5775007.853637013,7537097.609656973,6820172.277825268,716925.3318317055
82,32830961.738655806,38615644.08625795,0.0,5784682.347602146,7537710.333833411,6771144.56562878,766565.7682046324
83,33095486.084626865,38913360.599210046,0.0,5817874.514583182,7540276.532343482,6844097.544657768,696178.9876857139
84,32878480.134026654,38670386.86012692,0.0,5791906.726100267,7498074.182633225,6792150.501560174,705923.6810730508
85,33494144.14630252,39297455.63371366,0.0,5803311.487411141,7597545.143093242,6804200.029765832,793345.1133274102
86,33599589.8502066,39380953.21515461,0.0,5781363.36494801,7501073.423692283,6835888.476636453,665184.9470558306
87,33873824.12617526,39656862.99597697,0.0,5783038.869801709,7579281.577070157,6868617.59924515,710663.9778250076
88,32980042.910417955,38784253.76687577,0.0,5804210.856457819,7507290.8784956,6807353.991618378,699936.8868772219
89,32723273.431457445,38539804.70220093,0.0,5816531.270743481,7470732.705342514,6761576.383835379,709156.321507135
90,33048362.355186477,38844507.34466833,0.0,5796144.989481853,7551924.062193588,6799968.957617167,751955.1045764206
91,32876030.32115499,38646644.55348252,0.0,5770614.232327526,7556550.200771908,6803903.537493058,752646.6632788512
92,33644645.160055414,39434329.85035677,0.0,5789684.690301359,7532969.400431615,6844640.299650412,688329.1007812036
93,33353573.067953516,39122429.1967782,0.0,5768856.128824686,7573164.975733792,6880201.527941255,692963.4477925375
94,33263218.27992168,39044791.28499515,0.0,5781573.005073475,7527540.270598947,6832729.63606205,694810.6345368975
95,33261831.960634395,39027574.970110625,0.0,5765743.009476231,7601300.591435961,6809425.906836391,791874.6845995695
96,33686392.125314936,39475656.09086061,0.0,5789263.965545676,7557878.851531293,6854178.498730103,703700.3528011901
97,33322886.511258166,39132943.39028381,0.0,5810056.879025643,7569056.462500384,6842449.848859634,726606.61364075
98,33172759.73394206,38976794.434833795,0.0,5804034.700891733,7549963.03856251,6764775.591813297,785187.4467492127
99,33580611.92671996,39362918.08042425,0.0,5782306.153704289,7547252.293688437,6852129.561890093,695122.7317983451
100,33923581.00232626,39723395.96639408,0.0,5799814.964067826,7562352.299453944,6902283.605111362,660068.6943425816
101,32730244.424128223,38516734.10360658,0.0,5786489.679478359,7568497.684237513,6769944.1664849715,798553.5177525409
102,33397629.813942205,39208450.914307,0.0,5810821.100364792,7530292.342809649,6808657.729038773,721634.6137708767
103,33266083.927356288,39061837.29548874,0.0,5795753.368132448,7509771.83616735,6781452.9651150815,728318.8710522687
104,33381876.785624348,39174980.847180754,0.0,5793104.061556408,7520018.703345611,6828774.724172654,691243.9791729562
105,33183800.2945095,38980618.83305025,0.0,5796818.538540749,7443273.58155189,6754089.157997197,689184.4235546943
106,33328040.158023372,39121009.618285224,0.0,5792969.46026185,7454980.372396176,6777199.214742543,677781.1576536323
107,33616093.540108666,39406562.49022471,0.0,5790468.950116044,7506689.929818766,6851223.650580477,655466.2792382893
108,33160803.408819973,38954117.86449702,0.0,5793314.4556770455,7569782.743608285,6807070.212523311,762712.5310849731
109,33437369.065696474,39217136.55453009,0.0,5779767.4888336165,7567571.26438053,6875969.63685299,691601.6275275402
110,33775128.70447773,39553698.51845342,0.0,5778569.813975694,7533997.306824193,6843651.992548743,690345.3142754494
111,33424309.34542093,39215824.15032398,0.0,5791514.804903048,7556712.878364996,6847555.784727508,709157.0936374874
112,33572929.1674644,39361970.24229641,0.0,5789041.074832016,7503195.059249533,6845964.720478697,657230.3387708366
113,33048458.10606339,38861962.41069928,0.0,5813504.304635888,7492812.054959046,6807589.325625253,685222.7293337923
114,33414850.031849757,39237638.513516024,0.0,5822788.481666269,7524898.507240956,6847086.743811881,677811.7634290763
115,33290192.866313275,39064439.04197219,0.0,5774246.175658916,7545154.000225101,6873162.5009974,671991.4992277006
116,33290759.690072358,39077081.55589245,0.0,5786321.865820093,7518306.500660365,6838353.876445906,679952.6242144589
117,32965443.149432465,38778715.37467299,0.0,5813272.225240519,7484257.802887559,6751297.260159334,732960.5427282256
118,33245565.717773452,39038830.490050375,0.0,5793264.772276924,7496728.524806164,6814274.825287333,682453.6995188319
119,33451493.073521383,39235600.44923753,0.0,5784107.375716148,7583976.547218762,6847226.47815084,736750.0690679222
120,33213290.538347572,39009759.68445347,0.0,5796469.146105901,7608592.218924664,6857157.641696084,751434.5772285796
121,33199996.072359376,38978856.237302214,0.0,5778860.164942836,7461739.620199386,6800786.62351501,660952.9966843757
122,33666764.32694353,39448461.012391225,0.0,5781696.685447693,7559168.042122053,6892880.779389424,666287.2627326288
123,33472728.79038076,39294641.913668685,0.0,5821913.123287925,7597054.681534172,6893232.680009119,703822.0015250526
124,33108686.758139122,38881912.09393556,0.0,5773225.335796434,7506708.363989163,6784610.802771253,722097.5612179094
125,33256814.223594617,39048669.86572564,0.0,5791855.64213102,7551872.07264933,6798354.953461358,753517.1191879713
126,32792261.3386017,38571128.59992086,0.0,5778867.2613191595,7465338.5501685105,6743714.1034554895,721624.4467130189
127,33297037.560401805,39100165.93175879,0.0,5803128.371356987,7482370.333512566,6810706.940864727,671663.3926478394
