scenario_id,objective,normal_revenue,excess_revenue,planting_cost,total_production,normal_sales,excess_sales
43,33391406.696237788,39039774.8001857,0.0,5648368.103947913,7409625.319811232,6788945.652644321,620679.6671669118
44,33547324.11515066,39233536.30152838,0.0,5686212.186377719,7448986.1590551855,6813626.392926175,635359.766129011
45,33134949.01670909,38788066.698639974,0.0,5653117.681930884,7360025.171278095,6760568.242332182,599456.9289459122
46,33499523.18223911,39164096.931032375,0.0,5664573.748793263,7459576.470835401,6865332.62520311,594243.8456322909
47,33338559.017407466,39005134.16505334,0.0,5666575.147645872,7433165.735684011,6814715.77736715,618449.9583168598
48,32797514.017366383,38434413.89188671,0.0,5636899.874520327,7334595.648568192,6666969.242955826,667626.4056123665
49,33458827.79322663,39106635.71075201,0.0,5647807.917525383,7471065.503622129,6861309.358473429,609756.1451486979
50,33563322.757310905,39221915.52223328,0.0,5658592.764922375,7479545.50688627,6805771.918653824,673773.5882324451
51,33646061.07774119,39304931.715211175,0.0,5658870.637469988,7473349.385543617,6861491.6213893145,611857.7641543029
52,33092479.913633086,38767695.29562082,0.0,5675215.381987736,7422412.753933705,6785551.852543954,636860.9013897509
53,33319013.23543235,38979544.69369657,0.0,5660531.458264224,7475580.433305356,6822077.895760769,653502.5375445865
54,33472308.100037105,39123102.0129481,0.0,5650793.912910996,7438789.534316683,6813520.011910405,625269.5224062784
55,33209132.482298393,38884022.55699594,0.0,5674890.074697551,7485693.759507455,6830533.683737247,655160.0757702081
56,33419343.203689903,39072780.45501387,0.0,5653437.251323968,7432815.639574542,6773380.217016429,659435.4225581132
57,33526048.29709594,39170315.2063571,0.0,5644266.909261161,7423468.818978544,6829615.624472074,593853.1945064696
58,33648199.038991295,39327802.29246339,0.0,5679603.253472097,7416276.130086592,6826154.452431876,590121.6776547162
59,32815672.249976527,38478814.53329532,0.0,5663142.2833187925,7420395.499558032,6760689.617122512,659705.8824355188
60,33564883.41582285,39230728.65496111,0.0,5665845.239138258,7420539.686835093,6824913.367997454,595626.3188376403
61,33122882.523019753,38785948.46737389,0.0,5663065.944354138,7498986.964441946,6796822.857599448,702164.1068424983
62,32927623.16266843,38594708.64876971,0.0,5667085.486101275,7361170.609190592,6727841.273451153,633329.3357394384
63,33379360.443181902,39054500.67309447,0.0,5675140.229912566,7471335.389824009,6818386.257480906,652949.1323431025
64,32772329.069453057,38435476.91624354,0.0,5663147.846790481,7357298.27673027,6722607.634703876,634690.6420263948
65,33447318.600679997,39085120.14088623,0.0,5637801.540206236,7507670.517523192,6810320.451915903,697350.06560729
66,33247751.520618673,38913195.971939415,0.0,5665444.451320741,7466314.43392696,6793457.943308141,672856.4906188184
67,33193234.54265865,38886538.72630062,0.0,5693304.183641968,7390528.840136662,6768161.223352369,622367.616784293
68,33126506.748216253,38784074.737708725,0.0,5657567.989492472,7406061.396198254,6785529.784981652,620531.6112166012
69,33274144.7087634,38943594.65248348,0.0,5669449.94372008,7427880.162698846,6846039.930593369,581840.232105478
70,33551526.887049854,39227024.741091475,0.0,5675497.854041622,7461696.209454538,6851616.427227,610079.7822275389
71,33203940.960834783,38856031.83838883,0.0,5652090.877554049,7429249.205937478,6781193.567420008,648055.6385174692
72,33124704.647447705,38780941.1801394,0.0,5656236.532691695,7340809.835155893,6705514.64550237,635295.1896535214
73,33557043.740811914,39228982.304822035,0.0,5671938.564010123,7422665.019757632,6808300.374362111,614364.6453955222
74,33459714.526553806,39115164.57632922,0.0,5655450.04977541,7374327.641894357,6783513.518167924,590814.1237264341
75,33154928.64350744,38795815.26096964,0.0,5640886.617462199,7450993.098201979,6845833.288122747,605159.8100792329
76,33656240.4522102,39326202.50243568,0.0,5669962.050225476,7430064.969804894,6852866.781577483,577198.1882274107
77,33506419.205950268,39166948.076216534,0.0,5660528.870266267,7412636.61315955,6817588.93527302,595047.6778865301
78,33441086.25269245,39082224.09070751,0.0,5641137.838015061,7394169.812283069,6793932.414385594,600237.3978974732
79,33044879.972939122,38674298.323883876,0.0,5629418.350944755,7365688.633919196,6799483.07567875,566205.5582404458
80,33636529.33441481,39319129.365302265,0.0,5682600.0308874585,7487095.8345334735,6877501.289544255,609594.5449892174
81,33508451.559512872,39194200.18938027,0.0,5685748.6298674,7483364.897470881,6791979.413077714,691385.4843931679
82,33275877.467796024,38924774.9470323,0.0,5648897.47923628,7434340.041122949,6793301.580149725,641038.4609732241
83,33348279.018695787,38989423.60375798,0.0,5641144.585062191,7400204.060589444,6754853.907615027,645350.152974417
84,33433609.49655851,39094454.70408516,0.0,5660845.207526645,7477938.451242952,6818126.123331178,659812.3279117726
85,33062876.82770029,38716801.12808334,0.0,5653924.30038305,7459996.046186432,6800264.264437141,659731.7817492913
86,32871147.600995537,38532966.18260903,0.0,5661818.581613492,7438974.479749761,6795342.135270658,643632.3444791029
87,33330867.93936415,38988559.496800795,0.0,5657691.557436646,7416010.915904483,6796448.096920736,619562.8189837469
88,33583058.76608396,39257772.50137009,0.0,5674713.735286126,7416381.120224998,6855061.091328811,561320.0288961873
89,33419419.49122679,39088491.31322349,0.0,5669071.8219967,7421980.537537593,6782182.984758093,639797.5527795011
90,33302461.897424813,38961492.26838803,0.0,5659030.3709632205,7399939.098149932,6796487.479129389,603451.6190205428
91,33258277.934745695,38920300.63756698,0.0,5662022.702821289,7423992.434957962,6812988.749466276,611003.6854916858
92,33458993.730964903,39130934.34190304,0.0,5671940.610938135,7417216.680817858,6859960.762080403,557255.918737456
93,33902647.91684009,39559493.98374068,0.0,5656846.066900587,7439164.1623332715,6851497.060141095,587667.102192176
94,33327476.880449668,38968569.00564116,0.0,5641092.125191493,7429470.073773422,6808263.5123425415,621206.5614308817
95,33298996.820918057,38958051.21995463,0.0,5659054.399036574,7405289.007732701,6783071.250717617,622217.7570150831
96,33099299.111367356,38736289.04211745,0.0,5636989.930750091,7333836.472979926,6730867.290241493,602969.182738432
97,33423356.13440094,39075353.207911894,0.0,5651997.073510952,7376161.2371929865,6817703.141216431,558458.0959765546
98,33787717.69059545,39431358.645471446,0.0,5643640.954876,7441090.284573728,6856174.001750477,584916.2828232513
99,33139761.79533447,38798473.43965172,0.0,5658711.644317252,7436645.313083505,6788460.41217097,648184.9009125354
100,33426883.310737297,39069094.39629187,0.0,5642211.085554569,7380419.459627842,6778818.979670852,601600.479956988
101,33426805.567987386,39098217.834411465,0.0,5671412.2664240785,7475562.69680555,6857495.14676648,618067.5500390709
102,33023585.47011472,38689662.68529585,0.0,5666077.21518113,7443206.788340082,6772380.420879787,670826.3674602956
103,33359763.77196855,39037676.50401081,0.0,5677912.7320422605,7383082.551720597,6770288.853572405,612793.698148192
104,32977309.86044542,38652045.16329983,0.0,5674735.302854408,7405382.178665901,6773295.344620838,632086.8340450639
105,33327404.687826663,38982123.58066271,0.0,5654718.89283605,7438848.987095322,6798226.773976782,640622.2131185408
106,33203037.533599973,38857609.41482477,0.0,5654571.881224794,7437589.404932634,6758056.8063949905,679532.5985376429
107,33111066.502404302,38759900.060757525,0.0,5648833.558353225,7357562.398350967,6718639.621786097,638922.7765648698
108,33382178.276618894,39030074.31635155,0.0,5647896.039732655,7373184.2894998705,6775909.954580279,597274.3349195909
109,33261777.60593852,38920708.34281784,0.0,5658930.736879322,7411885.482614157,6806095.117037868,605790.3655762877
110,33364556.74735262,39005777.12148234,0.0,5641220.374129725,7390383.878027635,6808621.326435772,581762.5515918632
111,33678993.659236,39350776.98179821,0.0,5671783.322562214,7473632.940753279,6823812.295619752,649820.6451335277
112,33270495.626802914,38927340.70819309,0.0,5656845.081390178,7471774.8441795185,6830293.90426969,641480.9399098284
113,33413208.58294134,39068127.56917326,0.0,5654918.986231923,7432151.597257111,6805371.170283156,626780.4269739552
114,33352422.69360778,39003607.883068405,0.0,5651185.189460623,7386890.776196406,6790432.920572162,596457.8556242447
115,33355940.52816533,39000687.358971305,0.0,5644746.830805976,7414616.295573651,6813664.222764884,600952.0728087674
116,33258294.37826421,38916331.58451837,0.0,5658037.206254161,7440778.119915844,6828867.772531196,611910.3473846484
117,33445167.500189956,39142460.62071452,0.0,5697293.120524567,7391199.762951592,6813558.675698588,577641.0872530045
118,33110309.604821883,38767160.87308575,0.0,5656851.268263867,7366609.673331749,6783799.69911023,582809.9742215192
119,33149287.407930575,38801378.949329734,0.0,5652091.541399159,7415058.125196565,6777231.775098655,637826.3500979106
120,32874909.651421793,38525108.199096814,0.0,5650198.547675023,7499254.008828147,6796990.75335173,702263.2554764175
121,33587310.805172294,39257351.82913549,0.0,5670041.0239632,7477206.902703835,6860358.231178764,616848.6715250699
122,33495051.75089437,39186683.74039027,0.0,5691631.9894958995,7435148.109259649,6822743.675569158,612404.4336904902
123,33696102.66896215,39353693.49315368,0.0,5657590.824191527,7497294.214737637,6900339.559708332,596954.6550293047
124,32921925.668060858,38602117.6970752,0.0,5680192.029014345,7463126.801193787,6743195.9258236075,719930.8753701798
125,33326512.370760653,38971261.535376415,0.0,5644749.1646157615,7405650.475777201,6809075.175615668,596575.3001615327
126,33573363.663733535,39237232.92981953,0.0,5663869.266085994,7438603.342415096,6819499.073854104,619104.2685609928
127,33410736.017533198,39059153.830860674,0.0,5648417.813327477,7424310.956976561,6820972.121820511,603338.8351560484
128,33150922.35587696,38802201.04481721,0.0,5651278.6889402475,7370361.731581432,6760242.460778371,610119.2708030606
129,33133413.69378531,38822009.3851079,0.0,5688595.691322588,7377607.758628379,6716802.227243245,660805.5313851336
130,33542964.29291396,39211538.48795829,0.0,5668574.19504433,7384574.866545253,6779625.785247169,604949.0812980845
131,33355434.64781883,39019352.74332893,0.0,5663918.095510099,7456596.715023309,6810473.07195845,646123.6430648598
132,32990768.036048003,38616520.72056453,0.0,5625752.684516525,7421216.409427696,6818311.776136685,602904.6332910093
133,32995682.531677403,38648308.65230839,0.0,5652626.120630986,7374998.309397824,6775804.23709423,599194.072303594
134,33249395.417207386,38916347.84917611,0.0,5666952.4319687225,7395230.589472482,6793837.655202894,601392.9342695889
135,33038782.183601253,38686066.42251545,0.0,5647284.238914197,7345610.3296589255,6763053.383648308,582556.9460106173
136,33491998.008372474,39164418.36212076,0.0,5672420.353748287,7436587.15577929,6854226.644901246,582360.5108780444
137,33620724.20467077,39287002.489478186,0.0,5666278.284807414,7507582.737105994,6824079.4571601935,683503.2799457995
138,33390431.053228244,39061744.42348783,0.0,5671313.370259581,7405573.740340224,6788891.401313847,616682.3390263761
139,33299516.971878156,38941281.40516217,0.0,5641764.433284016,7445592.646298212,6792830.472399021,652762.1738991921
140,33356711.013048172,39026833.86858204,0.0,5670122.855533868,7523264.357917755,6806360.635929174,716903.7219885807
141,33177967.191640142,38841391.88216861,0.0,5663424.690528471,7481192.962201545,6844732.270928895,636460.6912726507
142,33186547.379270397,38855539.5931437,0.0,5668992.213873306,7443317.693601678,6800524.798243126,642792.8953585532
143,33401323.898187388,39048651.915827565,0.0,5647328.017640178,7494684.781251013,6841935.179652171,652749.6015988421
144,33140343.091212314,38802288.44214773,0.0,5661945.350935419,7451026.645305982,6763375.7780224215,687650.8672835615
145,33187563.47910651,38858555.94501747,0.0,5670992.465910965,7380852.867738297,6761459.836135296,619393.031603
146,33475318.540237494,39127722.24030548,0.0,5652403.700067988,7386711.688461624,6802349.79923836,584361.8892232645
147,33622899.83998946,39289188.415237546,0.0,5666288.575248083,7515382.885927364,6882275.2791122245,633107.60681514
148,33395366.30065623,39064459.807487026,0.0,5669093.506830797,7404449.797644824,6764583.322989967,639866.4746548573
149,33459597.772216983,39130010.97816333,0.0,5670413.20594635,7420532.176698318,6796269.381605461,624262.795092857
150,33761744.6200736,39420801.216198534,0.0,5659056.596124932,7500300.236537168,6843362.961125348,656937.2754118199
151,33491087.865540206,39156807.56004529,0.0,5665719.694505081,7453020.62409506,6809626.658025072,643393.9660699868
152,33686286.77928765,39343002.495961815,0.0,5656715.716674166,7493893.851063731,6870635.924439478,623257.9266242534
153,33456555.621983394,39131477.71120903,0.0,5674922.089225635,7486700.967419615,6878172.877717818,608528.089701797
154,33382368.17636695,39039616.30540661,0.0,5657248.129039657,7475514.691422271,6795647.136417793,679867.5550044785
155,33518577.355250113,39188962.515028425,0.0,5670385.159778312,7432779.826403792,6740202.0545066055,692577.7718971869
156,33595629.04748658,39259888.1929625,0.0,5664259.145475915,7433767.648411848,6841296.160303003,592471.4881088438
157,33360149.696303423,39034528.086501345,0.0,5674378.390197922,7456031.699108309,6813724.879250486,642306.8198578228
158,33386508.314093173,39031871.46051782,0.0,5645363.146424653,7421894.407928055,6815507.258958933,606387.1489691217
159,33572520.57884428,39225271.977712326,0.0,5652751.39886805,7508349.459218008,6834158.832957312,674190.6262606968
160,33351073.07472296,39008994.90476398,0.0,5657921.83004102,7444704.765126081,6847503.392731239,597201.3723948423
161,33560890.45644279,39206952.339150794,0.0,5646061.882708002,7442577.18399204,6801118.446705243,641458.7372867975
162,33267953.341883145,38933133.15186833,0.0,5665179.809985181,7457307.941086213,6788058.231097395,669249.7099888182
163,33557690.0899955,39220341.790301606,0.0,5662651.7003061045,7471736.550063519,6868048.247552812,603688.3025107055
164,33452773.392595537,39120091.61735381,0.0,5667318.224758275,7434755.845772335,6810766.408299381,623989.4374729544
165,33133784.99956341,38775912.33871538,0.0,5642127.339151971,7429358.205073247,6753441.946430571,675916.2586426749
166,33040903.97767965,38691154.171797395,0.0,5650250.194117744,7404067.464584088,6777913.253780145,626154.2108039426
167,33010215.55972515,38666270.100335404,0.0,5656054.540610256,7436843.035256465,6800650.648413206,636192.3868432585
168,33366365.396379203,39010088.62246297,0.0,5643723.22608377,7427064.48438948,6824166.704619527,602897.7797699538
169,33470931.133725688,39168994.36253749,0.0,5698063.228811799,7466278.931545411,6854853.697442359,611425.2341030523
170,33141793.34418377,38796056.081075095,0.0,5654262.7368913265,7451311.250238813,6824098.986959945,627212.2632788683
171,33098749.23393741,38745942.916299395,0.0,5647193.682361987,7367020.0171623435,6756871.590364027,610148.4267983162
172,33792071.68199003,39441719.41015253,0.0,5649647.728162502,7453832.408099889,6872861.526783956,580970.8813159327
173,33177507.784249607,38840809.65522377,0.0,5663301.870974165,7422390.1767478995,6750370.362720188,672019.8140277113
174,33428760.70844599,39086863.89891603,0.0,5658103.190470038,7404568.235505687,6790623.314372525,613944.9211331616
175,33674527.27922122,39334705.204289705,0.0,5660177.9250684865,7415487.706979996,6783912.496106964,631575.2108730307
176,33345711.71706058,38992757.1528303,0.0,5647045.435769721,7407706.735813497,6786278.289860782,621428.4459527142
177,33701556.24506145,39345908.58457729,0.0,5644352.339515844,7493652.772813134,6841707.383415066,651945.389398068
178,33337728.244393416,39011284.16275704,0.0,5673555.918363625,7328622.084357544,6743557.917467872,585064.1668896726
179,33399186.503887136,39051642.3028574,0.0,5652455.7989702625,7437337.363482067,6831706.957495379,605630.4059866876
180,33548693.369261898,39225520.268125296,0.0,5676826.898863396,7503738.758630396,6842858.7880549915,660879.9705754039
181,33188095.327617034,38828239.30221754,0.0,5640143.974600507,7376591.933894946,6746985.423192008,629606.5107029371
182,33605836.313657716,39263712.69652133,0.0,5657876.382863609,7514511.061011443,6886131.79200571,628379.2690057328
183,33513952.860671297,39177066.96113077,0.0,5663114.100459473,7412667.984835647,6793111.827771842,619556.157063805
184,33070875.187292695,38745034.12196906,0.0,5674158.934676366,7382367.033332802,6741045.070199309,641321.963133493
185,32942604.21698172,38586411.09565522,0.0,5643806.878673498,7370855.3842589855,6756078.2764348835,614777.1078241011
186,33355966.114760462,39048222.28305695,0.0,5692256.168296491,7391372.155587003,6802924.155079299,588448.0005077047
187,33023917.55045966,38677751.72785727,0.0,5653834.177397607,7352863.347517126,6763403.909884747,589459.437632379
188,33232478.32837621,38915158.884482436,0.0,5682680.556106223,7418028.416662645,6813088.64863915,604939.7680234954
189,33104911.278981745,38754035.737212665,0.0,5649124.458230918,7396885.254588202,6761477.84527926,635407.409308943
190,33558310.660608605,39225280.84096117,0.0,5666970.180352569,7444191.09548665,6835681.824524161,608509.2709624884
191,33247867.190321825,38885740.12231815,0.0,5637872.931996325,7389938.43902759,6799744.706195325,590193.732832266
192,33273505.09626184,38955003.52221486,0.0,5681498.425953019,7442922.715607776,6815404.675394999,627518.0402127765
193,33750077.49398724,39388374.48374033,0.0,5638296.989753088,7487082.7074847035,6865392.424505709,621690.2829789955
194,33501401.74633751,39167764.33118094,0.0,5666362.584843429,7468058.592042405,6862335.942415645,605722.6496267593
195,33360177.16981776,39031155.99507964,0.0,5670978.825261874,7392877.723104103,6852352.535270633,540525.187833469
196,33587252.51813342,39257132.04113549,0.0,5669879.523002072,7429519.910811874,6753805.749409018,675714.1614028551
197,33198031.708991557,38876524.46999088,0.0,5678492.76099932,7389482.560668327,6790221.0180713935,599261.5425969334
198,33315848.458685745,38989883.724216774,0.0,5674035.26553103,7418662.118800384,6786008.663864024,632653.4549363591
199,33027333.89588082,38713047.30547084,0.0,5685713.409590023,7420714.377699312,6762839.926830196,657874.450869116
200,33573039.788981296,39228379.08122155,0.0,5655339.2922402555,7455498.632033938,6799589.444457555,655909.1875763823
201,33402506.005437914,39043050.71485041,0.0,5640544.7094124975,7401819.210278658,6776797.973510714,625021.2367679428
202,33361123.647240058,39037926.23515119,0.0,5676802.58791113,7493322.162111032,6829873.794880516,663448.367230516
203,33068690.544046152,38704839.61407714,0.0,5636149.070030991,7367858.72883312,6791210.248275166,576648.4805579537
204,33552773.924856223,39200593.8646155,0.0,5647819.939759275,7390670.634926425,6815336.602542497,575334.0323839289
205,33295881.848442975,38989454.507173,0.0,5693572.658730025,7469944.001600572,6792607.68220017,677336.3194004018
206,33461014.337063156,39117176.36272183,0.0,5656162.025658673,7476775.0225853035,6859045.557174148,617729.4654111553
207,33343976.658731773,39006648.657713816,0.0,5662671.998982042,7420316.237705964,6794664.545020006,625651.6926859582
208,33241212.335647676,38878274.33380701,0.0,5637061.99815933,7431664.123823093,6794605.976577565,637058.1472455263
209,33140151.29961565,38802158.95699532,0.0,5662007.657379671,7397721.646159003,6739325.277436504,658396.368722498
210,33435791.031803884,39114791.076499395,0.0,5679000.04469551,7425446.447220247,6841255.497205635,584190.9500146126
211,33640673.10571213,39280996.30951747,0.0,5640323.20380534,7451528.754917643,6810580.369968274,640948.3849493694
212,33135207.134492725,38806831.32768982,0.0,5671624.193197092,7359483.501769664,6776304.532026285,583178.9697433778
213,33432628.850216553,39084022.4230811,0.0,5651393.572864547,7372215.30080292,6761746.921769137,610468.3790337819
214,33441057.7412296,39102393.39862566,0.0,5661335.657396056,7411942.98968459,6861732.001555333,550210.988129257
215,33271468.287957426,38941785.80259086,0.0,5670317.514633437,7418845.804804147,6772225.93390118,646619.8709029681
216,33283400.51808559,38975408.04147595,0.0,5692007.523390362,7481000.908602794,6840026.630600216,640974.2780025788
217,33520890.87694316,39188904.92005608,0.0,5668014.043112922,7457314.0431413185,6830951.291106812,626362.7520345068
218,32832937.59058193,38487352.824908525,0.0,5654415.234326593,7383660.482384115,6763188.659342302,620471.8230418138
219,33373672.361498043,39039232.26834563,0.0,5665559.906847589,7419927.896996445,6783157.494132752,636770.4028636941
220,32778593.69739735,38447075.549171954,0.0,5668481.851774601,7376480.711153092,6771955.727365323,604524.983787768
221,33398668.842268676,39044774.34480819,0.0,5646105.502539514,7530458.108633142,6884391.318859388,646066.7897737541
222,33285583.13571626,38961950.11537977,0.0,5676366.979663514,7439728.893236262,6827316.605199069,612412.2880371928
223,33673035.18740211,39340483.00850028,0.0,5667447.821098168,7508189.914317453,6856882.596304055,651307.3180133982
224,33148872.128610343,38806103.8163278,0.0,5657231.687717458,7415725.221944905,6792923.810840219,622801.4111046854
225,33297593.40887448,38957503.52221942,0.0,5659910.11334494,7436231.365064764,6840145.505096469,596085.8599682946
226,32950118.903348908,38589611.02193797,0.0,5639492.11858906,7391115.249515769,6781030.69379482,610084.5557209486
227,33242470.374459486,38904365.87141089,0.0,5661895.496951405,7366542.154181405,6758284.008203607,608258.1459777978
228,33341685.768978734,38996848.7493476,0.0,5655162.980368864,7422376.156844463,6744345.849901633,678030.3069428309
229,33602241.75978808,39240283.991184324,0.0,5638042.231396243,7443161.71491123,6839475.376731993,603686.3381792374
230,32857263.155921318,38504743.181400344,0.0,5647480.025479024,7361681.946381695,6710320.173105197,651361.7732764976
231,33364934.217793245,38996050.06875647,0.0,5631115.850963224,7421914.183233814,6827178.371663899,594735.8115699159
232,33421417.3208293,39080320.4370455,0.0,5658903.1162162,7445298.950622381,6788417.209919246,656881.7407031357
233,33198675.749649577,38852602.39045753,0.0,5653926.640807958,7432734.545934938,6769372.787848874,663361.7580860638
234,33620762.21687245,39290625.08839162,0.0,5669862.8715191595,7474005.02168644,6832535.121616885,641469.9000695543
235,33192642.082643814,38871917.909877256,0.0,5679275.827233442,7456138.518966756,6816189.72142892,639948.7975378374
236,33551627.51478151,39232084.20386621,0.0,5680456.689084704,7375885.615377042,6773824.420546285,602061.1948307585
237,33308812.534020454,38958643.81719514,0.0,5649831.283174687,7434413.290627936,6807159.429098366,627253.8615295701
238,33223028.906826295,38894272.938228525,0.0,5671244.031402231,7415092.104588458,6784558.239691676,630533.8648967828
239,33429103.7564649,39066370.994803466,0.0,5637267.238338568,7462956.955897747,6841998.694365442,620958.2615323046
240,33492007.705727205,39135012.087124944,0.0,5643004.381397738,7341527.957476928,6792920.166811803,548607.7906651255
241,33254612.099179048,38926638.831244275,0.0,5672026.732065228,7422684.225242404,6772431.822707553,650252.4025348505
242,32861710.878171906,38515165.51739097,0.0,5653454.6392190615,7442873.40438767,6791604.192138899,651269.212248769
243,33280153.43006552,38947636.66858329,0.0,5667483.238517767,7381937.065141786,6793451.921248121,588485.1438936647
244,33238417.21781749,38873693.49489844,0.0,5635276.277080948,7361327.431113057,6757037.523429789,604289.907683268
245,33519211.695272997,39168830.22361185,0.0,5649618.528338851,7453366.2458465155,6860578.875666945,592787.3701795702
246,32885961.24552945,38561846.89807829,0.0,5675885.652548844,7421321.689102517,6724576.326673429,696745.362429087
247,33262455.108270124,38915100.99620707,0.0,5652645.887936949,7357934.071678685,6776519.302566894,581414.7691117913
248,33196581.821507603,38856437.02568695,0.0,5659855.2041793475,7430291.976396119,6817087.643441675,613204.3329544431
249,32928357.538060583,38564584.86235114,0.0,5636227.324290561,7396202.354781759,6806556.248027803,589646.1067539551
250,33664089.57332127,39321303.64621323,0.0,5657214.072891963,7473066.914629848,6823563.899552644,649503.015077203
251,33458582.477104157,39101866.83854721,0.0,5643284.361443048,7441323.998685864,6805330.160489883,635993.8381959808
252,33567982.27562575,39245099.904456094,0.0,5677117.6288303435,7462605.9067954505,6814827.828006406,647778.0787890449
253,33339391.078358397,39010761.58194531,0.0,5671370.503586909,7390195.958869023,6835552.607400906,554643.3514681165
254,33207527.558422208,38866169.9869858,0.0,5658642.428563593,7453298.155702574,6837211.039396049,616087.1163065247
255,32868138.153689146,38544024.78130278,0.0,5675886.627613634,7340381.725765374,6703997.008829144,636384.7169362295
