year,crop_id,plot_type,season,production,planting_cost,demand,price,normal_sales,excess_sales,normal_revenue,excess_revenue,profit
2024,14,山坡地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2024,14,平旱地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2024,14,梯田,单季,13442.370495374415,15880.072043724824,13442.370495374416,5.5,13442.370495374415,0.0,73933.03772455928,0.0,58052.96568083446
2024,15,山坡地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2024,15,平旱地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2024,15,梯田,单季,0.0,0.0,9580.655852226768,3.5,0.0,0.0,0.0,0.0,0.0
2024,16,水浇地,单季,20128.594022374506,32464.920024412757,20128.594022374506,7.0,20128.594022374506,0.0,140900.15815662153,0.0,108435.23813220877
2024,17,普通大棚,第一季,4156.820882155763,3274.8106444163004,4156.820882155763,8.24,4156.820882155763,0.0,34252.20406896349,0.0,30977.39342454719
2024,17,智慧大棚,第一季,2078.4104410778814,1637.4053222081498,2078.4104410778814,8.24,2078.4104410778814,0.0,17126.102034481744,0.0,15488.696712273595
2024,17,智慧大棚,第二季,0.0,0.0,0.0,9.888000000000002,0.0,0.0,0.0,0.0,0.0
2024,17,水浇地,第一季,28866.811681637235,22741.7405862243,28866.811681637235,8.24,28866.811681637235,0.0,237862.52825669083,0.0,215120.78767046653
2024,18,普通大棚,第一季,2761.674574221974,1634.665026725242,2761.674574221974,6.952500000000001,2761.674574221974,0.0,19200.542477278275,0.0,17565.877450553035
2024,18,智慧大棚,第一季,0.0,0.0,0.0,6.952500000000001,0.0,0.0,0.0,0.0,0.0
2024,18,智慧大棚,第二季,0.0,0.0,0.0,8.343,0.0,0.0,0.0,0.0,0.0
2024,18,水浇地,第一季,23013.95478518312,13622.208556043684,23013.95478518312,6.952500000000001,23013.95478518312,0.0,160004.52064398566,0.0,146382.31208794197
2024,19,普通大棚,第一季,4149.474405442255,3279.166754157779,4149.474405442255,6.695,4149.474405442255,0.0,27780.7311444359,0.0,24501.564390278123
2024,19,智慧大棚,第一季,2074.7372027211277,1639.5833770788895,2074.7372027211277,6.695,2074.7372027211277,0.0,13890.36557221795,0.0,12250.782195139062
2024,19,智慧大棚,第二季,0.0,0.0,0.0,8.034,0.0,0.0,0.0,0.0,0.0
2024,19,水浇地,第一季,0.0,0.0,0.0,6.695,0.0,0.0,0.0,0.0,0.0
2024,20,普通大棚,第一季,0.0,0.0,0.0,3.8625000000000003,0.0,0.0,0.0,0.0,0.0
2024,20,智慧大棚,第一季,0.0,0.0,0.0,3.8625000000000003,0.0,0.0,0.0,0.0,0.0
2024,20,智慧大棚,第二季,0.0,0.0,0.0,4.635,0.0,0.0,0.0,0.0,0.0
2024,20,水浇地,第一季,7696.557387512615,9107.127069623997,28658.243839829716,3.8625000000000003,7696.557387512615,0.0,29727.952909267475,0.0,20620.825839643476
2024,21,普通大棚,第一季,1734.2980922772717,1634.6999271248355,1734.2980922772717,6.4375,1734.2980922772717,0.0,11164.543969034938,0.0,9529.844041910103
2024,21,智慧大棚,第一季,0.0,0.0,0.0,6.4375,0.0,0.0,0.0,0.0,0.0
2024,21,智慧大棚,第二季,780.4341415247721,899.0849599186595,780.4341415247721,7.7250000000000005,780.4341415247721,0.0,6028.853743278865,0.0,5129.768783360206
2024,21,水浇地,第一季,32373.564389175735,31785.831916316238,32373.564389175735,6.4375,32373.564389175735,0.0,208404.8207553188,0.0,176618.98883900256
2024,22,普通大棚,第一季,4591.32326113996,1623.8115181814796,4591.32326113996,5.665,4591.32326113996,0.0,26009.84627435787,0.0,24386.034756176392
2024,22,智慧大棚,第一季,0.0,0.0,0.0,5.665,0.0,0.0,0.0,0.0,0.0
2024,22,智慧大棚,第二季,2066.095467512982,893.0963349998137,2066.095467512982,6.798,2066.095467512982,0.0,14045.316988153252,0.0,13152.22065315344
2024,22,水浇地,第一季,0.0,0.0,36730.58608911968,5.665,0.0,0.0,0.0,0.0,0.0
2024,23,普通大棚,第一季,0.0,0.0,0.0,5.9225,0.0,0.0,0.0,0.0,0.0
2024,23,智慧大棚,第一季,0.0,0.0,0.0,5.9225,0.0,0.0,0.0,0.0,0.0
2024,23,智慧大棚,第二季,863.8614463253151,1015.0947787338281,863.8614463253151,7.107,863.8614463253151,0.0,6139.463299034015,0.0,5124.368520300187
2024,23,水浇地,第一季,0.0,0.0,0.0,5.9225,0.0,0.0,0.0,0.0,0.0
2024,24,普通大棚,第一季,1735.1648245675422,1357.9513799438928,1735.1648245675422,5.4075,1735.1648245675422,0.0,9382.903788848984,0.0,8024.952408905091
2024,24,智慧大棚,第一季,0.0,0.0,0.0,5.4075,0.0,0.0,0.0,0.0,0.0
2024,24,智慧大棚,第二季,526.7986339141049,503.8929724730644,780.824171055394,7.004,526.7986339141049,0.0,3689.6976319343908,0.0,3185.8046594613265
2024,24,水浇地,第一季,0.0,0.0,0.0,5.4075,0.0,0.0,0.0,0.0,0.0
2024,25,普通大棚,第一季,2302.5132916821385,2027.4611306025092,2302.5132916821385,5.665,2302.5132916821385,0.0,13043.737797379315,0.0,11016.276666776806
2024,25,智慧大棚,第一季,765.0142246403246,673.6276443742653,1151.2566458410693,5.665,765.0142246403246,0.0,4333.805582587439,0.0,3660.1779382131735
2024,25,智慧大棚,第二季,0.0,0.0,0.0,6.798,0.0,0.0,0.0,0.0,0.0
2024,25,水浇地,第一季,0.0,0.0,0.0,5.665,0.0,0.0,0.0,0.0,0.0
2024,26,普通大棚,第一季,2583.463901123631,2374.3554445840614,2583.463901123631,6.695,2583.463901123631,0.0,17296.29081802271,0.0,14921.935373438648
2024,26,智慧大棚,第一季,1291.7319505618154,1187.177722292031,1291.7319505618154,6.695,1291.7319505618154,0.0,8648.145409011355,0.0,7460.967686719324
2024,26,智慧大棚,第二季,0.0,0.0,0.0,8.034,0.0,0.0,0.0,0.0,0.0
2024,26,水浇地,第一季,0.0,0.0,0.0,6.695,0.0,0.0,0.0,0.0,0.0
2024,27,普通大棚,第一季,4309.230722659929,1995.5745428533912,4309.230722659929,5.15,4309.230722659929,0.0,22192.538221698633,0.0,20196.96367884524
2024,27,智慧大棚,第一季,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0
2024,27,智慧大棚,第二季,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0
2024,27,水浇地,第一季,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0
2024,28,普通大棚,第一季,2303.052058178283,1354.164389730383,2303.052058178283,5.9225,2303.052058178283,0.0,13639.825814560882,0.0,12285.661424830498
2024,28,智慧大棚,第一季,0.0,0.0,0.0,5.9225,0.0,0.0,0.0,0.0,0.0
2024,28,智慧大棚,第二季,1036.3734261802274,744.7904143517105,1036.3734261802274,7.107,1036.3734261802274,0.0,7365.505939862876,0.0,6620.715525511166
2024,28,水浇地,第一季,0.0,0.0,30707.36077571044,5.9225,0.0,0.0,0.0,0.0,0.0
2024,29,普通大棚,第一季,8626.737129439662,2388.962400272365,8626.737129439662,7.21,8626.737129439662,0.0,62198.77470325996,0.0,59809.81230298759
2024,29,智慧大棚,第一季,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
2024,29,智慧大棚,第二季,3882.031708247848,1313.9293201498008,3882.031708247848,8.652000000000001,3882.031708247848,0.0,33587.33833976039,0.0,32273.40901961059
2024,29,水浇地,第一季,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0
2024,30,普通大棚,第一季,1442.5753603118678,670.1137522586803,1442.5753603118678,5.4075,1442.5753603118678,0.0,7800.726260886425,0.0,7130.612508627744
2024,30,智慧大棚,第一季,0.0,0.0,0.0,5.4075,0.0,0.0,0.0,0.0,0.0
2024,30,智慧大棚,第二季,1298.3178242806812,737.1251274845484,1298.3178242806812,6.489000000000001,1298.3178242806812,0.0,8424.784361757342,0.0,7687.659234272794
2024,30,水浇地,第一季,0.0,0.0,0.0,5.4075,0.0,0.0,0.0,0.0,0.0
2024,31,普通大棚,第一季,400.701554882806,280.6063980289537,1149.6584924957208,7.4675,400.701554882806,0.0,2992.238861087354,0.0,2711.6324630584004
2024,31,智慧大棚,第一季,0.0,0.0,0.0,7.4675,0.0,0.0,0.0,0.0,0.0
2024,31,智慧大棚,第二季,0.0,0.0,0.0,8.961,0.0,0.0,0.0,0.0,0.0
2024,31,水浇地,第一季,0.0,0.0,0.0,7.4675,0.0,0.0,0.0,0.0,0.0
2024,32,普通大棚,第一季,0.0,0.0,0.0,4.635,0.0,0.0,0.0,0.0,0.0
2024,32,智慧大棚,第一季,3455.5521329269336,1693.9501993390359,3455.5521329269336,4.635,3455.5521329269336,0.0,16016.484136116336,0.0,14322.533936777301
2024,32,智慧大棚,第二季,0.0,0.0,0.0,5.562,0.0,0.0,0.0,0.0,0.0
2024,32,水浇地,第一季,0.0,0.0,0.0,4.635,0.0,0.0,0.0,0.0,0.0
2024,33,普通大棚,第一季,0.0,0.0,0.0,4.635,0.0,0.0,0.0,0.0,0.0
2024,33,智慧大棚,第一季,1723.7603818654002,845.1953823339114,1723.7603818654002,4.635,1723.7603818654002,0.0,7989.629369946129,0.0,7144.433987612218
2024,33,智慧大棚,第二季,0.0,0.0,0.0,5.562,0.0,0.0,0.0,0.0,0.0
2024,33,水浇地,第一季,0.0,0.0,0.0,4.635,0.0,0.0,0.0,0.0,0.0
2024,34,普通大棚,第一季,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0
2024,34,智慧大棚,第一季,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0
2024,34,智慧大棚,第二季,1723.9893823357704,406.7451805607552,1723.9893823357704,4.944,1723.9893823357704,0.0,8523.403506268049,0.0,8116.658325707293
2024,34,水浇地,第一季,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0
2024,35,水浇地,第二季,144277.98021750574,68380.93956497882,144277.98021750574,2.575,144277.98021750574,0.0,371515.7990600773,0.0,303134.85949509847
2024,36,水浇地,第二季,38429.536219456204,5636.542337772531,95885.79033722925,2.575,38429.536219456204,0.0,98956.05576509974,0.0,93319.51342732721
2024,37,水浇地,第二季,0.0,0.0,34691.639172711606,3.3475,0.0,0.0,0.0,0.0,0.0
2024,38,普通大棚,第二季,8699.630668271984,6152.11140886676,8699.630668271984,54.625,8699.630668271984,0.0,475217.3252543571,0.0,469065.21384549036
2024,39,普通大棚,第二季,5346.734487512089,3135.716082478476,6895.020749803324,18.05,5346.734487512089,0.0,96508.55749959321,0.0,93372.84141711473
2024,40,普通大棚,第二季,17299.830204699072,20376.949969018922,17299.830204699072,15.2,17299.830204699072,0.0,262957.4191114259,0.0,242580.46914240695
2024,41,普通大棚,第二季,4022.699667970883,47674.41777540678,4022.6996679708836,95.0,4022.699667970883,0.0,382156.4684572339,0.0,334482.0506818271
2025,1,山坡地,单季,2921.1827563367774,3979.265650484742,4998.808391013074,3.25,2921.1827563367774,0.0,9493.843958094527,0.0,5514.578307609785
2025,1,平旱地,单季,0.0,0.0,26660.311418736394,3.25,0.0,0.0,0.0,0.0,0.0
2025,1,梯田,单季,7023.014552022897,9063.306709976954,21106.079873166313,3.25,7023.014552022897,0.0,22824.797294074415,0.0,13761.49058409746
2025,2,山坡地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,2,平旱地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,2,梯田,单季,19691.310575430434,20466.292980929073,19955.408119294458,7.5,19691.310575430434,0.0,147684.82931572825,0.0,127218.53633479917
2025,3,山坡地,单季,10888.91641590999,13077.462087483807,6641.158539758535,8.25,6641.158539758535,4247.757876151454,54789.55795300791,0.0,41712.095865524105
2025,3,平旱地,单季,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0
2025,3,梯田,单季,28943.039437546286,32930.766994285594,14020.223583934685,8.25,14020.223583934685,14922.8158536116,115666.84456746116,0.0,82736.07757317557
2025,4,山坡地,单季,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2025,4,平旱地,单季,11287.922762079752,13896.186082215789,21853.80198440108,7.0,11287.922762079752,0.0,79015.45933455827,0.0,65119.27325234248
2025,4,梯田,单季,8484.417241002775,11077.906984201723,8484.417241002773,7.0,8484.417241002773,1.8189894035458565e-12,59390.92068701941,0.0,48313.01370281768
2025,5,山坡地,单季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2025,5,平旱地,单季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2025,5,梯田,单季,0.0,0.0,9096.33326014937,6.75,0.0,0.0,0.0,0.0,0.0
2025,6,山坡地,单季,13271.710801035115,10250.206394681243,21602.61053387015,3.5,13271.710801035115,0.0,46450.987803622906,0.0,36200.781408941664
2025,6,平旱地,单季,53086.84320414047,36900.743020852475,71119.70546130091,3.5,53086.84320414047,0.0,185803.95121449162,0.0,148903.20819363915
2025,6,梯田,单季,70045.14033879645,51251.031973406214,97122.84777058905,3.5,70045.14033879645,0.0,245157.9911857876,0.0,193906.9592123814
2025,7,山坡地,单季,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025,7,平旱地,单季,99577.50440356504,61308.78225210199,99577.50440356504,3.0,99577.50440356504,0.0,298732.5132106951,0.0,237423.73095859314
2025,7,梯田,单季,47299.31459169339,30654.391126050992,47299.31459169339,3.0,47299.31459169339,0.0,141897.94377508017,0.0,111243.55264902918
2025,8,山坡地,单季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2025,8,平旱地,单季,0.0,0.0,20487.23953185133,6.75,0.0,0.0,0.0,0.0,0.0
2025,8,梯田,单季,41317.687650051725,48516.81758653671,46003.165130611626,6.75,41317.687650051725,0.0,278894.39163784916,0.0,230377.57405131246
2025,9,山坡地,单季,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025,9,平旱地,单季,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025,9,梯田,单季,13864.274651195774,11361.816049275165,27421.293161869587,6.0,13864.274651195774,0.0,83185.64790717464,0.0,71823.83185789948
2025,10,山坡地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,10,平旱地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,10,梯田,单季,11459.07990903106,10180.715447237626,11459.079909031061,7.5,11459.07990903106,0.0,85943.09931773295,0.0,75762.38387049532
2025,11,山坡地,单季,1374.15443737144,5961.951528733328,1374.15443737144,40.0,1374.15443737144,0.0,54966.177494857606,0.0,49004.22596612428
2025,11,平旱地,单季,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2025,11,梯田,单季,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2025,12,山坡地,单季,0.0,0.0,32154.582639149296,1.5,0.0,0.0,0.0,0.0,0.0
2025,12,平旱地,单季,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2025,12,梯田,单季,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2025,13,山坡地,单季,33440.21169897466,41366.076673598334,33440.21169897466,3.25,33440.21169897466,0.0,108680.68802166764,0.0,67314.6113480693
2025,13,平旱地,单季,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
2025,13,梯田,单季,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
2025,14,山坡地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2025,14,平旱地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2025,14,梯田,单季,0.0,0.0,12892.887010586075,5.5,0.0,0.0,0.0,0.0,0.0
2025,15,山坡地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2025,15,平旱地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2025,15,梯田,单季,0.0,0.0,9232.354853998324,3.5,0.0,0.0,0.0,0.0,0.0
2025,16,水浇地,单季,10126.617568942454,16948.02416572321,19449.087558603136,7.0,10126.617568942454,0.0,70886.32298259718,0.0,53938.29881687397
2025,17,普通大棚,第一季,3983.2797893459974,3324.479545999939,3983.2797893459974,8.4872,3983.2797893459974,0.0,33806.892228137345,0.0,30482.412682137405
2025,17,智慧大棚,第一季,1991.6398946729987,1662.2397729999698,1991.6398946729987,8.4872,1991.6398946729987,0.0,16903.446114068673,0.0,15241.206341068702
2025,17,智慧大棚,第二季,0.0,0.0,0.0,10.184640000000002,0.0,0.0,0.0,0.0,0.0
2025,17,水浇地,第一季,27661.665203791646,23086.663513888463,27661.665203791646,8.4872,27661.665203791646,0.0,234770.08491762046,0.0,211683.421403732
2025,18,普通大棚,第一季,2619.3470822505587,1606.534925027227,2619.3470822505587,7.161074999999999,2619.3470822505587,0.0,18757.340907027417,0.0,17150.80598200019
2025,18,智慧大棚,第一季,0.0,0.0,0.0,7.161074999999999,0.0,0.0,0.0,0.0,0.0
2025,18,智慧大棚,第二季,0.0,0.0,0.0,8.59329,0.0,0.0,0.0,0.0,0.0
2025,18,水浇地,第一季,101550.22511893441,62284.2174690996,21827.89235208799,7.161074999999999,21827.89235208799,79722.33276684642,156311.1742252285,0.0,94026.95675612889
2025,19,普通大棚,第一季,3965.6585511268777,3261.221813882659,3965.6585511268777,6.895849999999999,3965.6585511268777,0.0,27346.586519788278,0.0,24085.36470590562
2025,19,智慧大棚,第一季,1982.8292755634388,1630.6109069413296,1982.8292755634388,6.895849999999999,1982.8292755634388,0.0,13673.293259894139,0.0,12042.682352952808
2025,19,智慧大棚,第二季,0.0,0.0,0.0,8.27502,0.0,0.0,0.0,0.0,0.0
2025,19,水浇地,第一季,0.0,0.0,0.0,6.895849999999999,0.0,0.0,0.0,0.0,0.0
2025,20,普通大棚,第一季,0.0,0.0,0.0,3.9783749999999998,0.0,0.0,0.0,0.0,0.0
2025,20,智慧大棚,第一季,0.0,0.0,0.0,3.9783749999999998,0.0,0.0,0.0,0.0,0.0
2025,20,智慧大棚,第二季,0.0,0.0,0.0,4.77405,0.0,0.0,0.0,0.0,0.0
2025,20,水浇地,第一季,0.0,0.0,27735.33129988394,3.9783749999999998,0.0,0.0,0.0,0.0,0.0
2025,21,普通大棚,第一季,1634.7155014101586,1608.0518398949375,1634.7155014101586,6.630624999999999,1634.7155014101586,0.0,10839.185471537732,0.0,9231.133631642795
2025,21,智慧大棚,第一季,0.0,0.0,0.0,6.630624999999999,0.0,0.0,0.0,0.0,0.0
2025,21,智慧大棚,第二季,735.6219756345713,884.4285119422154,735.6219756345714,7.9567499999999995,735.6219756345713,0.0,5853.160154630375,0.0,4968.731642688159
2025,21,水浇地,第一季,0.0,0.0,30514.689359656295,6.630624999999999,0.0,0.0,0.0,0.0,0.0
2025,22,普通大棚,第一季,4433.585426514091,1637.899472070591,4433.585426514091,5.83495,4433.585426514091,0.0,25869.749284438392,0.0,24231.8498123678
2025,22,智慧大棚,第一季,0.0,0.0,0.0,5.83495,0.0,0.0,0.0,0.0,0.0
2025,22,智慧大棚,第二季,1995.1134419313407,900.844709638825,1995.1134419313407,7.001939999999999,1995.1134419313407,0.0,13969.664613596731,0.0,13068.819903957907
2025,22,水浇地,第一季,35468.683412112725,13649.162267254924,35468.683412112725,5.83495,35468.683412112725,0.0,206957.99427550714,0.0,193308.8320082522
2025,23,普通大棚,第一季,0.0,0.0,0.0,6.100175,0.0,0.0,0.0,0.0,0.0
2025,23,智慧大棚,第一季,0.0,0.0,0.0,6.100175,0.0,0.0,0.0,0.0,0.0
2025,23,智慧大棚,第二季,840.805965962795,1042.798286936218,840.8059659627949,7.32021,840.8059659627949,1.1368683772161603e-13,6154.876240100511,0.0,5112.077953164293
2025,23,水浇地,第一季,0.0,0.0,0.0,6.100175,0.0,0.0,0.0,0.0,0.0
2025,24,普通大棚,第一季,1652.595579040326,1363.1272974331096,1652.5955790403264,5.569725,1652.595579040326,0.0,9204.50291147038,0.0,7841.37561403727
2025,24,智慧大棚,第一季,0.0,0.0,0.0,5.569725,0.0,0.0,0.0,0.0,0.0
2025,24,智慧大棚,第二季,743.6680105681468,749.7200135882105,743.6680105681468,7.214119999999999,743.6680105681468,0.0,5364.910268399879,0.0,4615.190254811669
2025,24,水浇地,第一季,0.0,0.0,0.0,5.569725,0.0,0.0,0.0,0.0,0.0
2025,25,普通大棚,第一季,2188.141569448601,2043.811348725165,2188.141569448601,5.83495,2188.141569448601,0.0,12767.696650654114,0.0,10723.885301928949
2025,25,智慧大棚,第一季,1088.529374859862,1016.7297769128891,1094.0707847243004,5.83495,1088.529374859862,0.0,6351.514475838551,0.0,5334.784698925662
2025,25,智慧大棚,第二季,0.0,0.0,0.0,7.001939999999999,0.0,0.0,0.0,0.0,0.0
2025,25,水浇地,第一季,0.0,0.0,0.0,5.83495,0.0,0.0,0.0,0.0,0.0
2025,26,普通大棚,第一季,2481.345776370814,2372.8684196552836,2481.345776370814,6.895849999999999,2481.345776370814,0.0,17110.988271986676,0.0,14738.119852331392
2025,26,智慧大棚,第一季,1240.672888185407,1186.4342098276416,1240.672888185407,6.895849999999999,1240.672888185407,0.0,8555.494135993338,0.0,7369.059926165697
2025,26,智慧大棚,第二季,0.0,0.0,0.0,8.27502,0.0,0.0,0.0,0.0,0.0
2025,26,水浇地,第一季,0.0,0.0,0.0,6.895849999999999,0.0,0.0,0.0,0.0,0.0
2025,27,普通大棚,第一季,4122.369179649121,2046.1472388533653,4122.369179649121,5.3045,4122.369179649121,0.0,21867.107313448763,0.0,19820.960074595398
2025,27,智慧大棚,第一季,0.0,0.0,0.0,5.3045,0.0,0.0,0.0,0.0,0.0
2025,27,智慧大棚,第二季,0.0,0.0,0.0,6.365399999999999,0.0,0.0,0.0,0.0,0.0
2025,27,水浇地,第一季,0.0,0.0,0.0,5.3045,0.0,0.0,0.0,0.0,0.0
2025,28,普通大棚,第一季,2194.477863959486,1352.4908487474504,2194.477863959486,6.100175,2194.477863959486,0.0,13386.699003779058,0.0,12034.208155031607
2025,28,智慧大棚,第一季,0.0,0.0,0.0,6.100175,0.0,0.0,0.0,0.0,0.0
2025,28,智慧大棚,第二季,987.5150387817688,743.8699668110977,987.5150387817687,7.32021,987.5150387817687,1.1368683772161603e-13,7228.817462040692,0.0,6484.947495229594
2025,28,水浇地,第一季,17856.319771014438,11005.12767945198,29259.704852793147,6.100175,17856.319771014438,0.0,108926.675459148,0.0,97921.54777969602
2025,29,普通大棚,第一季,8200.25959199864,2371.756993003728,8200.25959199864,7.4262999999999995,8200.25959199864,0.0,60897.58780805949,0.0,58525.830815055764
2025,29,智慧大棚,第一季,0.0,0.0,0.0,7.4262999999999995,0.0,0.0,0.0,0.0,0.0
