year,crop_id,plot_type,season,production,planting_cost,demand,price,normal_sales,excess_sales,normal_revenue,excess_revenue,profit
2024,13,平旱地,单季,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
2024,13,梯田,单季,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
2024,14,山坡地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2024,14,平旱地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2024,14,梯田,单季,11599.999999999998,11599.999999999998,14000.0,5.5,11599.999999999998,0.0,63799.99999999999,0.0,52199.99999999999
2024,15,山坡地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2024,15,平旱地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2024,15,梯田,单季,10000.0,7000.0,10000.0,3.5,10000.0,0.0,35000.0,0.0,28000.0
2024,16,水浇地,单季,14999.999999999998,20399.999999999996,21000.0,7.0,14999.999999999998,0.0,104999.99999999999,0.0,84599.99999999999
2024,17,普通大棚,第一季,4320.0,2880.0,4320.0,8.0,4320.0,0.0,34560.0,0.0,31680.0
2024,17,智慧大棚,第一季,2160.0,1440.0,2160.0,8.0,2160.0,0.0,17280.0,0.0,15840.0
2024,17,智慧大棚,第二季,0.0,0.0,0.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0
2024,17,水浇地,第一季,45000.0,30000.0,30000.0,8.0,30000.0,15000.0,240000.0,0.0,210000.0
2024,18,普通大棚,第一季,2880.0,1440.0,2880.0,6.75,2880.0,0.0,19440.0,0.0,18000.0
2024,18,智慧大棚,第一季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2024,18,智慧大棚,第二季,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0
2024,18,水浇地,第一季,40000.0,20000.0,24000.0,6.75,24000.0,16000.0,162000.0,0.0,142000.0
2024,19,普通大棚,第一季,4320.0,2880.0,4320.0,6.5,4320.0,0.0,28080.0,0.0,25200.0
2024,19,智慧大棚,第一季,2160.0,1440.0,2160.0,6.5,2160.0,0.0,14040.0,0.0,12600.0
2024,19,智慧大棚,第二季,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0
2024,19,水浇地,第一季,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
2024,20,普通大棚,第一季,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0
2024,20,智慧大棚,第一季,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0
2024,20,智慧大棚,第二季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2024,20,水浇地,第一季,-3.552713678800501e-12,-3.552713678800501e-12,30000.0,3.75,-3.552713678800501e-12,0.0,-1.3322676295501878e-11,0.0,-9.769962616701378e-12
2024,21,普通大棚,第一季,1800.0,1440.0,1800.0,6.25,1800.0,0.0,11250.0,0.0,9810.0
2024,21,智慧大棚,第一季,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
2024,21,智慧大棚,第二季,810.0,792.0,810.0,7.5,810.0,0.0,6075.0,0.0,5283.0
2024,21,水浇地,第一季,33600.0,27999.999999999996,33600.0,6.25,33600.0,0.0,210000.0,0.0,182000.0
2024,22,普通大棚,第一季,4800.0,1440.0,4800.0,5.5,4800.0,0.0,26400.0,0.0,24960.0
2024,22,智慧大棚,第一季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2024,22,智慧大棚,第二季,2160.0,792.0,2160.0,6.6,2160.0,0.0,14256.0,0.0,13464.0
2024,22,水浇地,第一季,38400.0,12000.0,38400.0,5.5,38400.0,0.0,211200.0,0.0,199200.0
2024,23,普通大棚,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2024,23,智慧大棚,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2024,23,智慧大棚,第二季,900.0,900.0,900.0,6.9,900.0,0.0,6210.0,0.0,5310.0
2024,23,水浇地,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2024,24,普通大棚,第一季,1800.0,1200.0,1800.0,5.25,1800.0,0.0,9450.0,0.0,8250.0
2024,24,智慧大棚,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2024,24,智慧大棚,第二季,810.0,660.0,810.0,6.8,810.0,0.0,5508.0,0.0,4848.0
2024,24,水浇地,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2024,25,普通大棚,第一季,2400.0,1800.0,2400.0,5.5,2400.0,0.0,13200.0,0.0,11400.0
2024,25,智慧大棚,第一季,1200.0,900.0,1200.0,5.5,1200.0,0.0,6600.0,0.0,5700.0
2024,25,智慧大棚,第二季,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0
2024,25,水浇地,第一季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2024,26,普通大棚,第一季,2700.0,2100.0,2700.0,6.5,2700.0,0.0,17550.0,0.0,15450.0
2024,26,智慧大棚,第一季,1350.0,1050.0,1350.0,6.5,1350.0,0.0,8775.0,0.0,7725.0
2024,26,智慧大棚,第二季,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0
2024,26,水浇地,第一季,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
2024,27,普通大棚,第一季,4500.0,1800.0,4500.0,5.0,4500.0,0.0,22500.0,0.0,20700.0
2024,27,智慧大棚,第一季,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024,27,智慧大棚,第二季,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024,27,水浇地,第一季,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024,28,普通大棚,第一季,2400.0,1200.0,2400.0,5.75,2400.0,0.0,13800.0,0.0,12600.0
2024,28,智慧大棚,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2024,28,智慧大棚,第二季,1080.0,660.0,1080.0,6.9,1080.0,0.0,7452.0,0.0,6792.0
2024,28,水浇地,第一季,19199.999999999996,9599.999999999998,32000.0,5.75,19199.999999999996,0.0,110399.99999999999,0.0,100799.99999999999
2024,29,普通大棚,第一季,9000.0,2100.0,9000.0,7.0,9000.0,0.0,63000.0,0.0,60900.0
2024,29,智慧大棚,第一季,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2024,29,智慧大棚,第二季,4050.0,1155.0,4050.0,8.4,4050.0,0.0,34020.0,0.0,32865.0
2024,29,水浇地,第一季,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2024,30,普通大棚,第一季,1500.0,600.0,1500.0,5.25,1500.0,0.0,7875.0,0.0,7275.0
2024,30,智慧大棚,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2024,30,智慧大棚,第二季,1350.0,660.0,1350.0,6.300000000000001,1350.0,0.0,8505.000000000002,0.0,7845.000000000002
2024,30,水浇地,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2024,31,普通大棚,第一季,1200.0,720.0,1200.0,7.25,1200.0,0.0,8700.0,0.0,7980.0
2024,31,智慧大棚,第一季,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0
2024,31,智慧大棚,第二季,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0
2024,31,水浇地,第一季,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0
2024,32,普通大棚,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2024,32,智慧大棚,第一季,3600.0,1500.0,3600.0,4.5,3600.0,0.0,16200.0,0.0,14700.0
2024,32,智慧大棚,第二季,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
2024,32,水浇地,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2024,33,普通大棚,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2024,33,智慧大棚,第一季,1800.0,750.0,1800.0,4.5,1800.0,0.0,8100.0,0.0,7350.0
2024,33,智慧大棚,第二季,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
2024,33,水浇地,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2024,34,普通大棚,第一季,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024,34,智慧大棚,第一季,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024,34,智慧大棚,第二季,1800.0,360.0,1800.0,4.8,1800.0,0.0,8640.0,0.0,8280.0
2024,34,水浇地,第一季,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024,35,水浇地,第二季,150000.0,60000.0,150000.0,2.5,150000.0,0.0,375000.0,0.0,315000.0
2024,36,水浇地,第二季,100000.0,12500.0,100000.0,2.5,100000.0,0.0,250000.0,0.0,237500.0
2024,37,水浇地,第二季,36000.0,6000.0,36000.0,3.25,36000.0,0.0,117000.0,0.0,111000.0
2024,38,普通大棚,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2024,39,普通大棚,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2024,40,普通大棚,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2024,41,普通大棚,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2025,1,山坡地,单季,5400.0,6000.0,5400.0,3.25,5400.0,0.0,17550.0,0.0,11550.0
2025,1,平旱地,单季,28800.0,28800.0,28800.0,3.25,28800.0,0.0,93600.0,0.0,64800.0
2025,1,梯田,单季,22800.0,24000.0,22800.0,3.25,22800.0,0.0,74100.0,0.0,50100.0
2025,2,山坡地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,2,平旱地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,2,梯田,单季,21850.0,18400.0,21850.0,7.5,21850.0,0.0,163875.0,0.0,145475.0
2025,3,山坡地,单季,9000.0,8750.0,7200.0,8.25,7200.0,1800.0,59400.0,0.0,50650.0
2025,3,平旱地,单季,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0
2025,3,梯田,单季,15200.0,14000.0,15200.0,8.25,15200.0,0.0,125400.0,0.0,111400.0
2025,4,山坡地,单季,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2025,4,平旱地,单季,23800.0,23800.0,23800.0,7.0,23800.0,0.0,166600.0,0.0,142800.0
2025,4,梯田,单季,29700.0,31500.0,9240.0,7.0,9240.0,20460.0,64680.0,0.0,33180.0
2025,5,山坡地,单季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2025,5,平旱地,单季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2025,5,梯田,单季,7900.0,7000.0,9875.0,6.75,7900.0,0.0,53325.0,0.0,46325.0
2025,6,山坡地,单季,14400.0,9000.0,19440.0,3.5,14400.0,0.0,50400.0,0.0,41400.0
2025,6,平旱地,单季,64000.0,36000.0,64000.0,3.5,64000.0,0.0,224000.0,0.0,188000.0
2025,6,梯田,单季,45600.0,27000.0,87400.0,3.5,45600.0,0.0,159600.0,0.0,132600.0
2025,7,山坡地,单季,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025,7,平旱地,单季,90000.0,45000.0,90000.0,3.0,90000.0,0.0,270000.0,0.0,225000.0
2025,7,梯田,单季,42750.0,22500.0,42750.0,3.0,42750.0,0.0,128250.0,0.0,105750.0
2025,8,山坡地,单季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2025,8,平旱地,单季,22000.0,19800.0,22000.0,6.75,22000.0,0.0,148500.0,0.0,128700.0
2025,8,梯田,单季,47880.0,45360.0,49400.0,6.75,47880.0,0.0,323190.0,0.0,277830.0
2025,9,山坡地,单季,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025,9,平旱地,单季,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025,9,梯田,单季,30000.0,20000.0,30000.0,6.0,30000.0,0.0,180000.0,0.0,160000.0
2025,10,山坡地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,10,平旱地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2025,10,梯田,单季,12000.0,8640.0,12500.0,7.5,12000.0,0.0,90000.0,0.0,81360.0
2025,11,山坡地,单季,1500.0,5250.0,1500.0,40.0,1500.0,0.0,60000.0,0.0,54750.0
2025,11,平旱地,单季,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2025,11,梯田,单季,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2025,12,山坡地,单季,35100.0,13000.0,35100.0,1.5,35100.0,0.0,52650.0,0.0,39650.0
2025,12,平旱地,单季,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2025,12,梯田,单季,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2025,13,山坡地,单季,36000.0,36000.0,36000.0,3.25,36000.0,0.0,117000.0,0.0,81000.0
2025,13,平旱地,单季,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
2025,13,梯田,单季,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0
2025,14,山坡地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2025,14,平旱地,单季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2025,14,梯田,单季,11199.999999999998,11199.999999999998,14000.0,5.5,11199.999999999998,0.0,61599.99999999999,0.0,50399.99999999999
2025,15,山坡地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2025,15,平旱地,单季,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2025,15,梯田,单季,0.0,0.0,10000.0,3.5,0.0,0.0,0.0,0.0,0.0
2025,16,水浇地,单季,17500.0,23800.0,21000.0,7.0,17500.0,0.0,122500.0,0.0,98700.0
2025,17,普通大棚,第一季,4320.0,2880.0,4320.0,8.0,4320.0,0.0,34560.0,0.0,31680.0
2025,17,智慧大棚,第一季,2160.0,1440.0,2160.0,8.0,2160.0,0.0,17280.0,0.0,15840.0
2025,17,智慧大棚,第二季,0.0,0.0,0.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0
2025,17,水浇地,第一季,30000.0,20000.0,30000.0,8.0,30000.0,0.0,240000.0,0.0,220000.0
2025,18,普通大棚,第一季,2880.0,1440.0,2880.0,6.75,2880.0,0.0,19440.0,0.0,18000.0
2025,18,智慧大棚,第一季,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0
2025,18,智慧大棚,第二季,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0
2025,18,水浇地,第一季,84000.0,42000.0,24000.0,6.75,24000.0,60000.0,162000.0,0.0,120000.0
2025,19,普通大棚,第一季,4320.0,2880.0,4320.0,6.5,4320.0,0.0,28080.0,0.0,25200.0
2025,19,智慧大棚,第一季,2160.0,1440.0,2160.0,6.5,2160.0,0.0,14040.0,0.0,12600.0
2025,19,智慧大棚,第二季,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0
2025,19,水浇地,第一季,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
2025,20,普通大棚,第一季,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0
2025,20,智慧大棚,第一季,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0
2025,20,智慧大棚,第二季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2025,20,水浇地,第一季,20000.0,20000.0,30000.0,3.75,20000.0,0.0,75000.0,0.0,55000.0
2025,21,普通大棚,第一季,1800.0,1440.0,1800.0,6.25,1800.0,0.0,11250.0,0.0,9810.0
2025,21,智慧大棚,第一季,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
2025,21,智慧大棚,第二季,810.0,792.0,810.0,7.5,810.0,0.0,6075.0,0.0,5283.0
2025,21,水浇地,第一季,0.0,0.0,33600.0,6.25,0.0,0.0,0.0,0.0,0.0
2025,22,普通大棚,第一季,4800.0,1440.0,4800.0,5.5,4800.0,0.0,26400.0,0.0,24960.0
2025,22,智慧大棚,第一季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2025,22,智慧大棚,第二季,2160.0,792.0,2160.0,6.6,2160.0,0.0,14256.0,0.0,13464.0
2025,22,水浇地,第一季,38400.0,12000.0,38400.0,5.5,38400.0,0.0,211200.0,0.0,199200.0
2025,23,普通大棚,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2025,23,智慧大棚,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2025,23,智慧大棚,第二季,900.0,900.0,900.0,6.9,900.0,0.0,6210.0,0.0,5310.0
2025,23,水浇地,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2025,24,普通大棚,第一季,1800.0,1200.0,1800.0,5.25,1800.0,0.0,9450.0,0.0,8250.0
2025,24,智慧大棚,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2025,24,智慧大棚,第二季,810.0,660.0,810.0,6.8,810.0,0.0,5508.0,0.0,4848.0
2025,24,水浇地,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2025,25,普通大棚,第一季,2400.0,1800.0,2400.0,5.5,2400.0,0.0,13200.0,0.0,11400.0
2025,25,智慧大棚,第一季,1200.0,900.0,1200.0,5.5,1200.0,0.0,6600.0,0.0,5700.0
2025,25,智慧大棚,第二季,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0
2025,25,水浇地,第一季,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2025,26,普通大棚,第一季,2700.0,2100.0,2700.0,6.5,2700.0,0.0,17550.0,0.0,15450.0
2025,26,智慧大棚,第一季,1350.0,1050.0,1350.0,6.5,1350.0,0.0,8775.0,0.0,7725.0
2025,26,智慧大棚,第二季,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0
2025,26,水浇地,第一季,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
2025,27,普通大棚,第一季,4500.0,1800.0,4500.0,5.0,4500.0,0.0,22500.0,0.0,20700.0
2025,27,智慧大棚,第一季,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2025,27,智慧大棚,第二季,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025,27,水浇地,第一季,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2025,28,普通大棚,第一季,2400.0,1200.0,2400.0,5.75,2400.0,0.0,13800.0,0.0,12600.0
2025,28,智慧大棚,第一季,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0
2025,28,智慧大棚,第二季,1080.0,660.0,1080.0,6.9,1080.0,0.0,7452.0,0.0,6792.0
2025,28,水浇地,第一季,0.0,0.0,32000.0,5.75,0.0,0.0,0.0,0.0,0.0
2025,29,普通大棚,第一季,9000.0,2100.0,9000.0,7.0,9000.0,0.0,63000.0,0.0,60900.0
2025,29,智慧大棚,第一季,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2025,29,智慧大棚,第二季,4050.0,1155.0,4050.0,8.4,4050.0,0.0,34020.0,0.0,32865.0
2025,29,水浇地,第一季,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2025,30,普通大棚,第一季,1500.0,600.0,1500.0,5.25,1500.0,0.0,7875.0,0.0,7275.0
2025,30,智慧大棚,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2025,30,智慧大棚,第二季,1350.0,660.0,1350.0,6.300000000000001,1350.0,0.0,8505.000000000002,0.0,7845.000000000002
2025,30,水浇地,第一季,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0
2025,31,普通大棚,第一季,1200.0,720.0,1200.0,7.25,1200.0,0.0,8700.0,0.0,7980.0
2025,31,智慧大棚,第一季,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0
2025,31,智慧大棚,第二季,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0
2025,31,水浇地,第一季,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0
2025,32,普通大棚,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2025,32,智慧大棚,第一季,3600.0,1500.0,3600.0,4.5,3600.0,0.0,16200.0,0.0,14700.0
2025,32,智慧大棚,第二季,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
2025,32,水浇地,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2025,33,普通大棚,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2025,33,智慧大棚,第一季,1800.0,750.0,1800.0,4.5,1800.0,0.0,8100.0,0.0,7350.0
2025,33,智慧大棚,第二季,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0
2025,33,水浇地,第一季,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
2025,34,普通大棚,第一季,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2025,34,智慧大棚,第一季,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2025,34,智慧大棚,第二季,1800.0,360.0,1800.0,4.8,1800.0,0.0,8640.0,0.0,8280.0
2025,34,水浇地,第一季,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2025,35,水浇地,第二季,150000.0,60000.0,150000.0,2.5,150000.0,0.0,375000.0,0.0,315000.0
2025,36,水浇地,第二季,48000.0,6000.0,100000.0,2.5,48000.0,0.0,120000.0,0.0,114000.0
2025,37,水浇地,第二季,0.0,0.0,36000.0,3.25,0.0,0.0,0.0,0.0,0.0
2025,38,普通大棚,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2025,39,普通大棚,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2025,40,普通大棚,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2025,41,普通大棚,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2026,1,山坡地,单季,5400.0,6000.0,5400.0,3.25,5400.0,0.0,17550.0,0.0,11550.0
2026,1,平旱地,单季,32000.0,32000.0,28800.0,3.25,28800.0,3200.0,93600.0,0.0,61600.0
2026,1,梯田,单季,22800.0,24000.0,22800.0,3.25,22800.0,0.0,74100.0,0.0,50100.0
2026,2,山坡地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2026,2,平旱地,单季,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
2026,2,梯田,单季,21850.0,18400.0,21850.0,7.5,21850.0,0.0,163875.0,0.0,145475.0
2026,3,山坡地,单季,7200.0,7000.0,7200.0,8.25,7200.0,0.0,59400.0,0.0,52400.0
2026,3,平旱地,单季,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0
