scenario_id,objective,normal_revenue,excess_revenue,planting_cost,total_production,normal_sales,excess_sales
17,20963402.240540814,25159810.324231647,0.0,4196408.083690833,4862432.458259265,3878805.2136075194,983627.2446517455
18,20868171.0669379,25078020.391314745,0.0,4209849.324376843,4793720.494288722,3861626.266767281,932094.2275214412
19,21274193.86965233,25487990.727765292,0.0,4213796.85811296,4876899.870223986,3913848.358599607,963051.5116243805
20,21242835.52816944,25436078.454404507,0.0,4193242.9262350695,4839430.040531326,3921798.875552001,917631.1649793254
21,21207626.9461015,25426360.03737571,0.0,4218733.09127421,4847259.802980829,3853329.9909499628,993929.8120308658
22,20844840.131212693,25048784.76541383,0.0,4203944.6342011355,4782108.496741961,3834287.0072962074,947821.4894457527
23,20887780.29287742,25088600.79545746,0.0,4200820.502580039,4853069.068382803,3847743.638649575,1005325.4297332285
24,20395413.467748642,24600306.659845054,0.0,4204893.192096414,4789823.5589642925,3816045.2375314147,973778.3214328779
25,20908551.185882594,25123864.937088944,0.0,4215313.75120635,4816004.920965955,3834770.7423048164,981234.1786611388
26,20953797.718035482,25151297.549803264,0.0,4197499.8317677835,4842745.3822631,3828001.4446423426,1014743.9376207559
27,21143271.82438507,25338965.519767668,0.0,4195693.695382598,4827236.017541431,3837561.0782218785,989674.9393195516
28,20787197.780898996,24993461.294085212,0.0,4206263.513186216,4815841.049055139,3830628.4855327113,985212.5635224263
29,21124936.136071965,25319382.450518418,0.0,4194446.314446454,4897348.592097564,3898981.541163413,998367.0509341517
30,20748454.194820482,24967536.026329994,0.0,4219081.831509512,4780979.224940423,3817206.4495998127,963772.7753406105
31,20415355.48174549,24620628.19889965,0.0,4205272.717154161,4845151.31717981,3769134.8647003165,1076016.4524794943
32,21102009.48550603,25298414.91509564,0.0,4196405.429589608,4810890.929161433,3878246.461625618,932644.4675358147
33,20931599.920496847,25134594.332565326,0.0,4202994.412068479,4881017.857050099,3874452.260610783,1006565.5964393164
34,21012258.230717152,25227705.79821641,0.0,4215447.5674992595,4856579.108742996,3876530.1905316003,980048.9182113962
35,20864363.670084354,25077971.169978984,0.0,4213607.499894629,4785778.119344314,3817402.413948174,968375.7053961394
36,20826340.486287404,25021044.690988146,0.0,4194704.204700743,4841480.914256667,3834716.1551489676,1006764.7591076988
37,20524244.97698638,24738441.155723378,0.0,4214196.178736999,4828778.11816205,3837182.3427847745,991595.7753772761
38,21008976.249509033,25201221.617558755,0.0,4192245.368049722,4835981.364628828,3890962.6695200233,945018.695108806
39,20778444.414564677,24994500.204357035,0.0,4216055.789792357,4869484.568993801,3844023.5184720615,1025461.050521739
40,20972849.485483095,25183605.587973654,0.0,4210756.102490557,4850767.183698823,3847444.5477530733,1003322.6359457499
41,20915703.85424315,25140029.242463473,0.0,4224325.388220323,4808469.558843464,3859000.547351632,949469.0114918333
42,20431365.084809296,24637232.62905609,0.0,4205867.544246795,4785769.330385292,3802705.24653244,983064.0838528518
43,20903798.842563868,25116845.159497585,0.0,4213046.316933718,4770874.291702795,3823191.243115947,947683.0485868484
44,21060440.99040784,25286225.14682661,0.0,4225784.156418772,4859168.327537204,3848914.62658514,1010253.7009520635
45,20799084.81910204,25004554.995886166,0.0,4205470.176784123,4775280.960878591,3786718.638530109,988562.3223484829
46,20770154.4675543,24944413.067737445,0.0,4174258.6001831447,4822735.437544445,3845687.4088579277,977048.0286865175
47,20699518.939527035,24901311.372487664,0.0,4201792.432960631,4819444.742431283,3839173.8083442403,980270.9340870428
48,20533590.75684136,24731998.16582736,0.0,4198407.408985998,4860244.849811473,3867793.061713188,992451.7880982852
49,20881168.359880015,25088849.24686408,0.0,4207680.886984065,4879256.457283242,3878741.045777957,1000515.4115052847
50,20942565.386795435,25161884.679986376,0.0,4219319.293190942,4816685.645944082,3797497.7270505023,1019187.9188935799
51,20730810.1559811,24934039.738998257,0.0,4203229.583017154,4767118.552785369,3839363.4133412894,927755.1394440786
52,21080706.063947402,25293395.77842693,0.0,4212689.71447953,4805582.562141016,3858128.3595169783,947454.2026240374
53,20760723.816887863,24936993.829592623,0.0,4176270.0127047612,4799673.852194971,3827713.26930035,971960.5828946219
54,20587496.74233992,24801220.687045533,0.0,4213723.944705612,4849183.577380299,3840909.7078975886,1008273.8694827098
55,20743866.404513173,24939519.35156276,0.0,4195652.947049588,4857580.266874548,3860465.433531376,997114.8333431722
56,20486459.55354257,24688423.593421694,0.0,4201964.039879125,4792342.2286404185,3791438.6389307436,1000903.5897096742
57,21024771.972693957,25200657.578845426,0.0,4175885.606151471,4789312.093493975,3837948.38266359,951363.7108303849
58,21118274.826154787,25327217.724608712,0.0,4208942.898453926,4832141.152032288,3859610.2089783633,972530.9430539233
59,20541721.868414577,24730843.354482703,0.0,4189121.4860681267,4772585.39434213,3791781.0205134293,980804.3738287005
60,20494524.601718925,24709976.560902372,0.0,4215451.959183449,4773810.25697277,3819319.6263667773,954490.630605993
61,21040060.16567103,25239112.25838079,0.0,4199052.092709763,4866966.327685217,3859454.098345779,1007512.2293394376
62,21054322.2889319,25255510.22749371,0.0,4201187.938561813,4831951.669510689,3876156.6465768046,955795.0229338851
63,20786851.47293082,24988959.745173134,0.0,4202108.272242315,4891197.58787586,3887097.9639928746,1004099.6238829861
64,20752329.201332357,24977548.60336474,0.0,4225219.402032383,4822013.287518496,3833866.3313323557,988146.9561861407
65,20897927.532709554,25126460.258736107,0.0,4228532.726026554,4823578.129673608,3871519.326210095,952058.8034635114
66,20758170.09387669,24955790.902824044,0.0,4197620.808947354,4830853.418241883,3840947.9852563757,989905.4329855075
67,20729767.6471536,24929857.18398118,0.0,4200089.536827579,4810383.970778869,3850519.7771716258,959864.1936072425
68,20749373.97673706,24966521.043769337,0.0,4217147.067032276,4811326.339465309,3822432.085888611,988894.253576698
69,20859601.019812346,25045755.611134086,0.0,4186154.5913217408,4725064.205920057,3795618.903245833,929445.3026742243
70,20653547.265874073,24833440.943343833,0.0,4179893.677469761,4832707.457721112,3825720.9115662454,1006986.5461548669
71,20796949.602922283,24997536.43078606,0.0,4200586.827863776,4793116.263379984,3843327.519355083,949788.744024901
72,20913469.522662763,25120803.783178233,0.0,4207334.26051547,4814874.69561759,3839926.200408954,974948.4952086359
73,20705752.896909274,24890470.451024733,0.0,4184717.5541154603,4825802.713944889,3876512.486091028,949290.2278538606
74,20744405.86713352,24914322.04960143,0.0,4169916.182467906,4806641.213075038,3842239.182555794,964402.0305192452
75,21142199.75699106,25347696.06754916,0.0,4205496.310558103,4852608.360433575,3886429.2498135846,966179.1106199914
76,20546652.566487998,24760533.37611919,0.0,4213880.809631192,4873855.631095344,3824197.8637984646,1049657.7672968786
77,20887528.943499193,25068958.18420347,0.0,4181429.2407042747,4851201.59499759,3860895.162850024,990306.432147566
78,21045965.573451057,25270490.09286944,0.0,4224524.519418381,4787727.904293388,3837496.4237627005,950231.4805306878
79,20998025.94279495,25196121.62477,0.0,4198095.681975054,4859542.741883069,3869710.362897876,989832.3789851931
80,20378039.97428949,24564457.043061085,0.0,4186417.0687715947,4840831.793270461,3810709.941150517,1030121.8521199445
81,20960752.2186878,25163986.519721426,0.0,4203234.301033628,4819321.063814345,3853941.1071213917,965379.9566929527
82,20879076.399581656,25096726.472414955,0.0,4217650.0728333015,4830517.884749904,3832415.1067205397,998102.7780293636
83,20721751.676157147,24943598.562405355,0.0,4221846.886248207,4804546.184136065,3853955.6524410304,950590.5316950341
84,20721035.516044952,24935162.680108614,0.0,4214127.164063664,4797055.79187475,3807789.1737135304,989266.6181612196
85,20753847.994950224,24971836.71480322,0.0,4217988.719852996,4850305.107649831,3827697.6188558643,1022607.4887939673
86,20935149.87466376,25132024.79384941,0.0,4196874.919185651,4804647.124515558,3833710.419940464,970936.7045750935
87,21286026.240218796,25477387.392497487,0.0,4191361.1522786915,4871609.598813871,3906221.6405360117,965387.9582778597
88,20734783.086697917,24961003.688282464,0.0,4226220.601584546,4820386.488117031,3832118.267591548,988268.2205254824
89,20867469.358616,25083855.7141964,0.0,4216386.355580402,4817123.828038105,3849217.7853121157,967906.0427259891
90,20853024.290484898,25059953.26284629,0.0,4206928.972361395,4812877.880237909,3869538.739508854,943339.1407290548
91,20590357.290608846,24801465.34624604,0.0,4211108.055637198,4817092.230773145,3834893.391872884,982198.8389002609
92,20804759.104978707,25001703.962333724,0.0,4196944.857355016,4833258.526232557,3828143.8925752775,1005114.6336572799
93,20806496.45969553,24995607.2653979,0.0,4189110.8057023683,4847095.78781311,3898486.523683087,948609.264130024
94,20844422.28393743,25032867.175527304,0.0,4188444.8915898767,4818273.872661402,3857074.9874589164,961198.8852024853
95,21249755.790524736,25445747.603872128,0.0,4195991.813347392,4905370.7991614435,3908482.9864540747,996887.8127073683
96,20948862.01053139,25154973.844871067,0.0,4206111.834339678,4841482.950405889,3854618.91708055,986864.0333253396
97,20828254.367724746,25052641.473420605,0.0,4224387.105695858,4837635.888792678,3851040.1107622194,986595.7780304583
98,20889246.343087267,25105692.01763266,0.0,4216445.674545392,4846967.819022485,3844260.724584464,1002707.0944380208
99,21131793.63243659,25317973.979093406,0.0,4186180.3466568193,4865301.2508655805,3884203.7586289216,981097.4922366587
100,21276221.917747095,25486432.43412804,0.0,4210210.516380943,4806999.783185141,3863809.8807706703,943189.9024144704
101,20705170.849507734,24921345.22855173,0.0,4216174.379043996,4850576.7094664015,3861024.406568984,989552.302897417
102,21367949.628911696,25579501.186123967,0.0,4211551.557212271,4839344.992507777,3903739.795257128,935605.1972506494
103,20840618.540623527,25042915.320147805,0.0,4202296.779524278,4799989.546686713,3794936.2857476035,1005053.260939109
104,20853560.660301402,25065249.47838154,0.0,4211688.818080137,4839888.655403189,3855571.790407074,984316.8649961152
105,20781833.866453413,24997914.822644018,0.0,4216080.956190605,4792446.873262312,3829809.9746758495,962636.8985864626
106,20990476.49597632,25182486.05517867,0.0,4192009.5592023465,4826955.512759704,3865567.7076270888,961387.8051326158
107,20888413.535251383,25088961.6790865,0.0,4200548.143835117,4827148.495511416,3856518.9031460267,970629.5923653892
108,20811779.152187195,25022104.6057033,0.0,4210325.453516107,4872892.7868781295,3837462.811500476,1035429.9753776537
109,20473584.45094806,24671021.185967006,0.0,4197436.735018946,4815585.6890365295,3803239.7942387373,1012345.8947977922
110,21417087.487575185,25610747.03523339,0.0,4193659.547658205,4859718.930016502,3922911.892021686,936807.0379948164
111,20938053.35778583,25130084.800409734,0.0,4192031.442623904,4840012.735029956,3866652.4000669,973360.3349630558
112,21116138.974572204,25318905.754861735,0.0,4202766.780289531,4831130.261434168,3862162.0633184323,968968.1981157347
113,20654365.92887726,24865370.72072839,0.0,4211004.791851129,4807152.715151536,3788052.3650900093,1019100.3500615271
114,20903410.37495877,25139861.486177795,0.0,4236451.111219026,4782095.607362608,3835024.0249522394,947071.5824103685
115,20870008.04874616,25080226.497619927,0.0,4210218.448873766,4801676.154491264,3841594.531291782,960081.623199482
116,20774779.997230172,24973230.646941155,0.0,4198450.649710983,4807290.19672689,3814621.0335128214,992669.1632140698
117,20635581.64439898,24860844.928317703,0.0,4225263.283918725,4864589.686546289,3832625.958760822,1031963.7277854665
118,20848160.77498209,25057005.81710007,0.0,4208845.042117979,4811356.155333625,3826604.7677651895,984751.3875684354
119,21115630.78518318,25322368.23565118,0.0,4206737.450468,4870488.972391108,3881976.8497300968,988512.1226610113
120,20902159.661386907,25125049.25802916,0.0,4222889.59664225,4901101.861536422,3905237.396146464,995864.4653899581
121,20438892.087147612,24629770.528639637,0.0,4190878.4414920257,4751992.645209093,3751851.556485694,1000141.088723399
122,20933945.61083068,25121678.51214892,0.0,4187732.9013182414,4870156.42332154,3853381.433895125,1016774.9894264131
123,21261116.11511703,25488586.039467067,0.0,4227469.924350036,4887205.60840676,3910566.9991438026,976638.6092629571
124,20825824.600911155,25025738.832293704,0.0,4199914.231382547,4820599.130538775,3848992.4085930074,971606.7219457681
125,21138756.59048824,25331860.454029053,0.0,4193103.8635408133,4837359.577331057,3899213.4508265206,938146.1265045365
126,20512325.45756577,24711367.422752507,0.0,4199041.965186739,4852331.683357596,3827182.613869942,1025149.0694876539
127,20849546.518822223,25071016.854878288,0.0,4221470.336056067,4794283.736075454,3843772.98517457,950510.7509008842
