year,crop_id,season,production,planting_cost,demand,price,normal_sales,excess_sales,normal_revenue,excess_revenue,profit
2024,36,第二季,76000.0,10500.0,100000.0,2.625,76000.0,0.0,199500.0,0.0,189000.0
2024,38,第二季,8550.0,5670.0,9000.0,55.775,8550.0,0.0,476876.25,0.0,471206.25
2024,39,第二季,4560.0,2520.0,7200.0,18.43,4560.0,0.0,84040.8,0.0,81520.8
2024,40,第二季,17100.0,18900.0,18000.0,15.52,17100.0,0.0,265392.0,0.0,246492.0
2024,41,第二季,3990.0,44100.0,4200.0,95.0,3990.0,0.0,379050.0,0.0,334950.0
2025,1,单季,27075.0,33075.0,57000.0,3.25,27075.0,0.0,87993.75,0.0,54918.75
2025,2,单季,26125.0,24255.0,21850.0,7.5,21850.0,4275.0,163875.0,0.0,139620.0
2025,3,单季,17817.631578947367,19138.758656509694,22400.0,8.25,17817.631578947367,0.0,146995.4605263158,0.0,127856.7018698061
2025,4,单季,30490.25,35886.375,33040.0,7.0,30490.25,0.0,213431.75,0.0,177545.375
2025,5,单季,32271.5,33185.25,9875.0,6.75,9875.0,22396.5,66656.25,0.0,33471.0
2025,6,单季,136458.0,93767.625,197426.97499999998,3.5,136458.0,0.0,477603.0,0.0,383835.375
2025,7,单季,133000.0,77175.0,153409.21875,3.0,133000.0,0.0,399000.0,0.0,321825.0
2025,8,单季,71400.0,78500.44321329641,71400.0,6.75,71400.0,0.0,481950.0,0.0,403449.5567867036
2025,9,单季,30000.0,24432.13296398892,30000.0,6.0,30000.0,0.0,180000.0,0.0,155567.86703601107
2025,10,单季,9025.0,7938.000000000001,12500.0,7.5,9025.0,0.0,67687.5,0.0,59749.5
2025,11,单季,1500.0,5538.875598086124,1500.0,40.0,1500.0,0.0,60000.0,0.0,54461.124401913876
2025,17,第一季,24624.0,19051.199999999997,36480.0,8.82,24624.0,0.0,217183.68,0.0,198132.47999999998
2025,18,第一季,85500.0,49612.5,26880.0,7.4418750000000005,26880.0,58620.0,200037.6,0.0,150425.1
2025,20,第一季,19000.0,22050.0,30000.0,4.134375,19000.0,0.0,78553.125,0.0,56503.125
2025,21,第一季,8550.0,7938.0,35400.0,6.890625,8550.0,0.0,58914.84375,0.0,50976.84375
2025,22,第一季,43200.0,15667.105263157895,43200.0,6.063750000000001,43200.0,0.0,261954.00000000003,0.0,246286.89473684214
2025,25,第一季,3600.0,3133.421052631579,3600.0,6.063750000000001,3600.0,0.0,21829.500000000004,0.0,18696.078947368424
2025,32,第一季,3600.0,1740.7894736842104,3600.0,4.96125,3600.0,0.0,17860.5,0.0,16119.71052631579
2025,33,第一季,1620.0,783.3552631578947,1800.0,4.96125,1620.0,0.0,8037.224999999999,0.0,7253.869736842104
2025,35,第二季,66500.0,30870.0,150000.0,2.75625,66500.0,0.0,183290.625,0.0,152420.625
2025,38,第二季,8550.0,5953.5,9000.0,54.101749999999996,8550.0,0.0,462569.96249999997,0.0,456616.46249999997
2025,39,第二季,4560.0,2646.0,7200.0,17.8771,4560.0,0.0,81519.576,0.0,78873.576
2025,40,第二季,17100.0,19845.0,18000.0,15.0544,17100.0,0.0,257430.24,0.0,237585.24
2025,41,第二季,4200.0,48742.10526315789,4200.0,90.25,4200.0,0.0,379050.0,0.0,330307.89473684214
2026,1,单季,57000.0,71355.23538781164,57000.0,3.25,57000.0,0.0,185250.0,0.0,113894.76461218836
2026,2,单季,21850.0,22421.368421052633,21850.0,7.5,21850.0,0.0,163875.0,0.0,141453.63157894736
2026,3,单季,22400.0,25140.664819944603,22400.0,8.25,22400.0,0.0,184800.0,0.0,159659.3351800554
2026,4,单季,33040.0,41679.069572368426,33040.0,7.0,33040.0,0.0,231280.0,0.0,189600.93042763157
2026,5,单季,24146.263157894733,24943.131024930746,9875.0,6.75,9875.0,14271.263157894733,66656.25,0.0,41713.11897506926
2026,6,单季,145667.18614718615,101929.23732057419,212233.99812499998,3.5,145667.18614718615,0.0,509835.1515151515,0.0,407905.9141945773
2026,7,单季,103787.5,66563.43750000001,164914.91015624997,3.0,103787.5,0.0,311362.5,0.0,244799.0625
2026,8,单季,65341.0,75430.84500000002,71400.0,6.75,65341.0,0.0,441051.75,0.0,365620.90499999997
2026,9,单季,30000.0,24445.326315789476,30000.0,6.0,30000.0,0.0,180000.0,0.0,155554.67368421052
2026,10,单季,12500.0,10966.973684210527,12500.0,7.5,12500.0,0.0,93750.0,0.0,82783.02631578947
2026,11,单季,1500.0,6397.401315789474,1500.0,40.0,1500.0,0.0,60000.0,0.0,53602.59868421053
2026,12,单季,35100.0,14257.065789473687,35100.0,1.5,35100.0,0.0,52650.0,0.0,38392.93421052631
2026,13,单季,36000.0,39879.9043062201,36000.0,3.25,36000.0,0.0,117000.0,0.0,77120.0956937799
2026,16,单季,4750.0,7871.85,21000.0,7.0,4750.0,0.0,33250.0,0.0,25378.15
2026,17,第一季,36480.0,29635.200000000004,36480.0,9.261000000000001,36480.0,0.0,337841.28,0.0,308206.08
2026,18,第一季,24104.0,14685.996315789476,26880.0,7.813968750000001,24104.0,0.0,188347.90275,0.0,173661.90643421054
2026,19,第一季,6480.0,5264.147368421053,6480.0,7.524562500000001,6480.0,0.0,48759.16500000001,0.0,43495.01763157896
2026,21,第一季,35400.0,35877.84513157896,35400.0,7.235156250000001,35400.0,0.0,256124.53125000003,0.0,220246.6861184211
2026,22,第一季,41040.0,15002.82,43200.0,6.366937500000001,41040.0,0.0,261299.11500000002,0.0,246296.295
2026,29,第一季,8550.0,2431.0125000000003,9000.0,8.103375000000002,8550.0,0.0,69283.85625000001,0.0,66852.84375000001
2026,35,第二季,104500.0,50935.50000000001,150000.0,2.8940625000000004,104500.0,0.0,302429.53125000006,0.0,251494.03125000006
2026,38,第二季,5700.0,4167.450000000001,9000.0,52.478697499999996,5700.0,0.0,299128.57574999996,0.0,294961.12574999995
2026,39,第二季,4560.0,2778.3000000000006,7200.0,17.340787,4560.0,0.0,79073.98872,0.0,76295.68871999999
2026,40,第二季,17100.0,20837.250000000004,18000.0,14.602768,17100.0,0.0,249707.33279999997,0.0,228870.08279999997
2026,41,第二季,3990.0,48620.25000000001,4200.0,85.73749999999998,3990.0,0.0,342092.62499999994,0.0,293472.37499999994
2027,1,单季,30685.0,41327.21250000001,57000.0,3.25,30685.0,0.0,99726.25,0.0,58399.03749999999
2027,2,单季,27075.0,29172.150000000005,21850.0,7.5,21850.0,5225.0,163875.0,0.0,134702.85
2027,3,单季,15884.0,18718.796250000003,22400.0,8.25,15884.0,0.0,131043.0,0.0,112324.20375
2027,4,单季,32106.697368421053,43989.87826869807,33040.0,7.0,32106.697368421053,0.0,224746.88157894736,0.0,180757.0033102493
2027,5,单季,9381.25,10635.679687500002,9875.0,6.75,9381.25,0.0,63323.4375,0.0,52687.7578125
2027,6,单季,134489.0909090909,98707.24964712921,228151.54798437498,3.5,134489.0909090909,0.0,470711.8181818182,0.0,372004.56853468897
2027,7,单季,89745.86466165414,57949.39274584489,177283.52841796874,3.0,89745.86466165414,0.0,269237.59398496244,0.0,211288.20123911754
2027,8,单季,65341.0,79202.38725000001,71400.0,6.75,65341.0,0.0,441051.75,0.0,361849.36275
2027,9,单季,30000.0,25019.32263157895,30000.0,6.0,30000.0,0.0,180000.0,0.0,154980.67736842105
2027,11,单季,1500.0,6717.271381578948,1500.0,40.0,1500.0,0.0,60000.0,0.0,53282.72861842105
2027,12,单季,35100.0,14969.91907894737,35100.0,1.5,35100.0,0.0,52650.0,0.0,37680.08092105263
2027,13,单季,36000.0,41873.8995215311,36000.0,3.25,36000.0,0.0,117000.0,0.0,75126.1004784689
2027,17,第一季,145350.0,123981.63750000001,36480.0,9.724050000000002,36480.0,108870.0,354733.34400000004,0.0,230751.70650000003
2027,19,第一季,57000.0,48620.25000000001,6480.0,7.900790625000002,6480.0,50520.0,51197.12325000001,0.0,2576.873250000004
2027,21,第一季,12690.0,12989.28363157895,35400.0,7.596914062500002,12690.0,0.0,96404.83945312502,0.0,83415.55582154608
2027,22,第一季,41040.0,15752.961000000003,43200.0,6.685284375000001,41040.0,0.0,274364.0707500001,0.0,258611.10975000006
2027,29,第一季,8550.0,2552.563125,9000.0,8.508543750000001,8550.0,0.0,72748.04906250001,0.0,70195.48593750001
2027,30,第一季,1500.0,767.6881578947368,1500.0,6.381407812500001,1500.0,0.0,9572.111718750002,0.0,8804.423560855266
2027,32,第一季,3600.0,1919.2203947368423,3600.0,5.469778125000001,3600.0,0.0,19691.201250000006,0.0,17771.980855263162
2027,33,第一季,1800.0,959.6101973684212,1800.0,5.469778125000001,1800.0,0.0,9845.600625000003,0.0,8885.990427631581
2027,35,第二季,66500.0,34034.175,150000.0,3.038765625000001,66500.0,0.0,202077.91406250006,0.0,168043.73906250007
2027,38,第二季,8550.0,6563.73375,9000.0,50.904336574999995,8550.0,0.0,435232.07771625,0.0,428668.34396624996
2027,39,第二季,4560.0,2917.215,7200.0,16.82056339,4560.0,0.0,76701.7690584,0.0,73784.5540584
2027,40,第二季,17100.0,21879.112500000003,18000.0,14.164684959999999,17100.0,0.0,242216.11281599998,0.0,220337.00031599996
2027,41,第二季,3990.0,51051.26250000001,4200.0,81.45062499999999,3990.0,0.0,324987.99374999997,0.0,273936.73124999995
2028,1,单季,61541.0,86787.14625000002,57000.0,3.25,57000.0,4541.0,185250.0,0.0,98462.85374999998
2028,2,单季,21850.0,23483.580750000005,21850.0,7.5,21850.0,0.0,163875.0,0.0,140391.41925
2028,3,单季,20740.509337046486,25973.18165125121,22400.0,8.25,20740.509337046486,0.0,171109.20203063352,0.0,145136.0203793823
2028,4,单季,26600.0,35735.88375000001,33040.0,7.0,26600.0,0.0,186200.0,0.0,150464.11625
2028,6,单季,145122.0,115439.66732812503,245262.91408320307,3.5,145122.0,0.0,507927.0,0.0,392487.33267187496
2028,7,单季,155562.5,105293.22890625002,190579.79304931636,3.0,155562.5,0.0,466687.5,0.0,361394.27109374997
2028,8,单季,33573.0,42729.90671250001,71400.0,6.75,33573.0,0.0,226617.75,0.0,183887.8432875
2028,9,单季,28079.610216343062,26472.752577141495,30000.0,6.0,28079.610216343062,0.0,168477.66129805837,0.0,142004.9087209169
2028,10,单季,6768.75,6891.920437500002,12500.0,7.5,6768.75,0.0,50765.625,0.0,43873.704562499996
2028,11,单季,1500.0,6411.9408642344515,1500.0,40.0,1500.0,0.0,60000.0,0.0,53588.05913576555
2028,12,单季,35100.0,16545.700034626043,35100.0,1.5,35100.0,0.0,52650.0,0.0,36104.29996537395
2028,16,单季,5700.0,10414.457550000003,21000.0,7.0,5700.0,0.0,39900.0,0.0,29485.542449999997
2028,17,第一季,36480.0,32672.808000000008,36480.0,10.210252500000003,36480.0,0.0,372470.0112000001,0.0,339797.2032000001
2028,18,第一季,59976.0,40287.506838157904,26880.0,8.614900546875003,26880.0,33096.0,231568.52670000007,0.0,191281.01986184216
2028,19,第一季,6480.0,5803.722473684212,6480.0,8.295830156250002,6480.0,0.0,53756.97941250001,0.0,47953.2569388158
2028,21,第一季,9360.0,10059.785621052633,35400.0,7.976759765625002,9360.0,0.0,74662.47140625001,0.0,64602.68578519738
2028,22,第一季,43200.0,18060.055836513162,43200.0,7.019548593750002,43200.0,0.0,303244.4992500001,0.0,285184.44341348694
2028,29,第一季,8550.0,2680.1912812500004,9000.0,8.933970937500003,8550.0,0.0,76385.45151562503,0.0,73705.26023437503
2028,30,第一季,1500.0,806.0725657894739,1500.0,6.700478203125002,1500.0,0.0,10050.717304687503,0.0,9244.644738898029
2028,35,第二季,104500.0,56156.38875000001,150000.0,3.190703906250001,104500.0,0.0,333428.5582031251,0.0,277272.1694531251
2028,38,第二季,8550.0,6891.920437500001,9000.0,49.37720647774999,8550.0,0.0,422175.11538476247,0.0,415283.19494726247
2028,39,第二季,4560.0,3063.0757500000004,7200.0,16.3159464883,4560.0,0.0,74400.71598664799,0.0,71337.64023664799
2028,40,第二季,11400.0,15315.378750000003,18000.0,13.739744411199998,11400.0,0.0,156633.08628768,0.0,141317.70753768
2028,41,第二季,3990.0,53603.82562500001,4200.0,77.37809374999998,3990.0,0.0,308738.59406249993,0.0,255134.76843749994
2029,1,单季,57000.0,82828.30468423651,57000.0,3.25,57000.0,0.0,185250.0,0.0,102421.69531576349
2029,2,单季,21850.0,25729.836300000003,21850.0,7.5,21850.0,0.0,163875.0,0.0,138145.1637
2029,3,单季,49450.927710843374,62646.282305610766,22400.0,8.25,22400.0,27050.927710843374,184800.0,0.0,122153.71769438923
2029,4,单季,33040.0,48248.73291371301,33040.0,7.0,33040.0,0.0,231280.0,0.0,183031.267086287
2029,5,单季,9875.0,11748.143456969328,9875.0,6.75,9875.0,0.0,66656.25,0.0,54908.10654303067
2029,6,单季,122892.0,100105.14435468754,263657.6326394433,3.5,122892.0,0.0,430122.0,0.0,330016.85564531246
2029,7,单季,92862.5,67004.78203125003,204873.27752801508,3.0,92862.5,0.0,278587.5,0.0,211582.71796875
2029,8,单季,70395.0,94074.71397187503,71400.0,6.75,70395.0,0.0,475166.25,0.0,381091.536028125
2029,9,单季,8122.5,8040.573843750002,30000.0,6.0,8122.5,0.0,48735.0,0.0,40694.426156249996
2029,10,单季,8122.5,8683.819751250003,12500.0,7.5,8122.5,0.0,60918.75,0.0,52234.930248749995
2029,17,第一季,36480.0,34306.448400000016,36480.0,10.720765125000003,36480.0,0.0,391093.51176000014,0.0,356787.06336000015
2029,18,第一季,24104.0,17000.876485065794,26880.0,9.045645574218753,24104.0,0.0,218036.24092096882,0.0,201035.36443590303
2029,19,第一季,6480.0,6093.908597368422,6480.0,8.710621664062502,6480.0,0.0,56444.828383125016,0.0,50350.919785756596
2029,21,第一季,810.0,914.0862896052633,35400.0,8.375597753906252,810.0,0.0,6784.234180664064,0.0,5870.147891058801
2029,22,第一季,38640.0,16351.988069605268,43200.0,7.3705260234375025,38640.0,0.0,284797.1255456251,0.0,268445.13747601985
2029,29,第一季,8550.0,2814.200845312501,9000.0,9.380669484375003,8550.0,0.0,80204.72409140629,0.0,77390.52324609378
2029,32,第一季,3600.0,2115.940485197369,3600.0,6.030430382812502,3600.0,0.0,21709.549378125004,0.0,19593.608892927634
2029,33,第一季,1800.0,1057.9702425986845,1800.0,6.030430382812502,1800.0,0.0,10854.774689062502,0.0,9796.804446463817
2029,35,第二季,66500.0,37522.67793750001,150000.0,3.350239101562501,66500.0,0.0,222790.9002539063,0.0,185268.2223164063
2029,38,第二季,8550.0,7236.516459375001,9000.0,47.895890283417486,8550.0,0.0,409509.8619232195,0.0,402273.34546384454
2029,39,第二季,6840.0,4824.344306250001,7200.0,15.826468093650996,6840.0,0.0,108253.04176057281,0.0,103428.69745432281
2029,40,第二季,17100.0,24121.721531250005,18000.0,13.327552078863997,17100.0,0.0,227901.14054857436,0.0,203779.41901732434
2029,41,第二季,3420.0,48243.44306250001,4200.0,73.50918906249998,3420.0,0.0,251401.42659374996,0.0,203157.98353124995
2030,1,单季,57000.0,88588.04204378322,57000.0,3.25,57000.0,0.0,185250.0,0.0,96661.95795621678
2030,2,单季,21850.0,27253.313449342113,21850.0,7.5,21850.0,0.0,163875.0,0.0,136621.68655065788
2030,3,单季,22400.0,30558.635217797797,22400.0,8.25,22400.0,0.0,184800.0,0.0,154241.3647822022
2030,4,单季,33040.0,51885.253010164626,33040.0,7.0,33040.0,0.0,231280.0,0.0,179394.74698983537
2030,5,单季,9875.0,12960.135471833886,9875.0,6.75,9875.0,0.0,66656.25,0.0,53696.114528166116
2030,6,单季,96324.5,82643.81184274267,283431.95508740155,3.5,96324.5,0.0,337135.75,0.0,254491.93815725733
2030,7,单季,220238.77334261622,164029.04808314258,220238.77334261622,3.0,220238.77334261622,0.0,660716.3200278487,0.0,496687.2719447061
2030,8,单季,71400.0,100188.66832120848,71400.0,6.75,71400.0,0.0,481950.0,0.0,381761.33167879155
2030,9,单季,30000.0,29828.580067760355,30000.0,6.0,30000.0,0.0,180000.0,0.0,150171.41993223963
2030,10,单季,12500.0,14032.026375519396,12500.0,7.5,12500.0,0.0,93750.0,0.0,79717.9736244806
2030,11,单季,1500.0,7069.164802818484,1500.0,40.0,1500.0,0.0,60000.0,0.0,52930.835197181514
2030,16,单季,10450.0,21050.22232293751,21000.0,7.0,10450.0,0.0,73150.0,0.0,52099.77767706249
2030,17,第一季,39900.0,39398.81183437501,36480.0,11.256803381250004,36480.0,3420.0,410648.1873480001,0.0,371249.3755136251
2030,18,第一季,66500.0,49248.51479296877,26880.0,9.49792785292969,26880.0,39620.0,255304.30068675007,0.0,206055.78589378129
2030,21,第一季,15390.0,18236.021477625003,35400.0,8.794377641601566,15390.0,0.0,135345.4719042481,0.0,117109.45042662308
2030,22,第一季,38400.0,17062.944072631584,43200.0,7.739052324609378,38400.0,0.0,297179.6092650001,0.0,280116.6651923685
2030,29,第一季,9000.0,3110.4325132401323,9000.0,9.849702958593753,9000.0,0.0,88647.32662734378,0.0,85536.89411410365
2030,32,第一季,3600.0,2221.7375094572376,3600.0,6.331951901953127,3600.0,0.0,22795.02684703126,0.0,20573.28933757402
2030,35,第二季,95000.0,56284.01690625002,150000.0,3.517751056640626,95000.0,0.0,334186.35038085945,0.0,277902.3334746094
2030,38,第二季,8550.0,7598.342282343753,9000.0,46.45901357491496,8550.0,0.0,397224.5660655229,0.0,389626.2237831791
2030,39,第二季,6840.0,5065.561521562501,7200.0,15.351674050841467,6840.0,0.0,105005.45050775564,0.0,99939.88898619314
2030,40,第二季,17100.0,25327.80760781251,18000.0,12.927725516498077,17100.0,0.0,221064.1063321171,0.0,195736.2987243046
2030,41,第二季,3420.0,50655.61521562502,4200.0,69.83372960937497,3420.0,0.0,238831.3552640624,0.0,188175.74004843738
