year,crop_id,plot_type,season,demand,yield_per_mu,cost_per_mu,price
2024,22,水浇地,第一季,43200.0,6080.0,2100.0,5.775
2024,23,普通大棚,第一季,0.0,3135.0,2835.0,6.0375000000000005
2024,23,智慧大棚,第一季,0.0,3135.0,2835.0,6.0375000000000005
2024,23,智慧大棚,第二季,900.0,2850.0,3150.0,7.245000000000001
2024,23,水浇地,第一季,0.0,2565.0,2415.0,6.0375000000000005
2024,24,普通大棚,第一季,1800.0,2850.0,2100.0,5.5125
2024,24,智慧大棚,第一季,1800.0,2850.0,2100.0,5.5125
2024,24,智慧大棚,第二季,810.0,2565.0,2310.0,7.14
2024,24,水浇地,第一季,1800.0,2280.0,1680.0,5.5125
2024,25,普通大棚,第一季,3600.0,3800.0,3150.0,5.775
2024,25,智慧大棚,第一季,3600.0,3800.0,3150.0,5.775
2024,25,智慧大棚,第二季,0.0,3420.0,3465.0,6.93
2024,25,水浇地,第一季,3600.0,3135.0,2520.0,5.775
2024,26,普通大棚,第一季,4050.0,4275.0,3675.0,6.825
2024,26,智慧大棚,第一季,4050.0,4275.0,3675.0,6.825
2024,26,智慧大棚,第二季,0.0,3895.0,4042.5,8.19
2024,26,水浇地,第一季,4050.0,3515.0,3045.0,6.825
2024,27,普通大棚,第一季,4500.0,4750.0,2100.0,5.25
2024,27,智慧大棚,第一季,4500.0,4750.0,2100.0,5.25
2024,27,智慧大棚,第二季,0.0,4275.0,2310.0,6.300000000000001
2024,27,水浇地,第一季,4500.0,3895.0,1680.0,5.25
2024,28,普通大棚,第一季,34400.0,3800.0,2100.0,6.0375000000000005
2024,28,智慧大棚,第一季,34400.0,3800.0,2100.0,6.0375000000000005
2024,28,智慧大棚,第二季,1080.0,3420.0,2310.0,7.245000000000001
2024,28,水浇地,第一季,34400.0,3040.0,1680.0,6.0375000000000005
2024,29,普通大棚,第一季,9000.0,14250.0,3675.0,7.3500000000000005
2024,29,智慧大棚,第一季,9000.0,14250.0,3675.0,7.3500000000000005
2024,29,智慧大棚,第二季,4050.0,12825.0,4042.5,8.82
2024,29,水浇地,第一季,9000.0,11400.0,3045.0,7.3500000000000005
2024,30,普通大棚,第一季,1500.0,4750.0,2100.0,5.5125
2024,30,智慧大棚,第一季,1500.0,4750.0,2100.0,5.5125
2024,30,智慧大棚,第二季,1350.0,4275.0,2310.0,6.615000000000001
2024,30,水浇地,第一季,1500.0,3895.0,1680.0,5.5125
2024,31,普通大棚,第一季,1200.0,1900.0,1260.0,7.612500000000001
2024,31,智慧大棚,第一季,1200.0,1900.0,1260.0,7.612500000000001
2024,31,智慧大棚,第二季,0.0,1710.0,1365.0,9.135
2024,31,水浇地,第一季,1200.0,1520.0,1050.0,7.612500000000001
2024,32,普通大棚,第一季,3600.0,11400.0,5250.0,4.7250000000000005
2024,32,智慧大棚,第一季,3600.0,11400.0,5250.0,4.7250000000000005
2024,32,智慧大棚,第二季,0.0,10450.0,5775.0,5.670000000000001
2024,32,水浇地,第一季,3600.0,9500.0,4305.0,4.7250000000000005
2024,33,普通大棚,第一季,1800.0,5700.0,2625.0,4.7250000000000005
2024,33,智慧大棚,第一季,1800.0,5700.0,2625.0,4.7250000000000005
2024,33,智慧大棚,第二季,0.0,5130.0,2887.5,5.670000000000001
2024,33,水浇地,第一季,1800.0,4750.0,2100.0,4.7250000000000005
2024,34,普通大棚,第一季,0.0,6270.0,1155.0,4.2
2024,34,智慧大棚,第一季,0.0,6270.0,1155.0,4.2
2024,34,智慧大棚,第二季,1800.0,5700.0,1260.0,5.04
2024,34,水浇地,第一季,0.0,5225.0,945.0,4.2
2024,35,水浇地,第二季,150000.0,4750.0,2100.0,2.625
2024,36,水浇地,第二季,100000.0,3800.0,525.0,2.625
2024,37,水浇地,第二季,36000.0,2850.0,525.0,3.4125
2024,38,普通大棚,第二季,9000.0,4750.0,3150.0,55.775
2024,39,普通大棚,第二季,7200.0,3800.0,2100.0,18.43
2024,40,普通大棚,第二季,18000.0,9500.0,10500.0,15.52
2024,41,普通大棚,第二季,4200.0,950.0,10500.0,95.0
2025,1,山坡地,单季,57000.0,342.0,441.0,3.25
2025,1,平旱地,单季,57000.0,380.0,441.0,3.25
2025,1,梯田,单季,57000.0,361.0,441.0,3.25
2025,2,山坡地,单季,21850.0,427.5,441.0,7.5
2025,2,平旱地,单季,21850.0,475.0,441.0,7.5
2025,2,梯田,单季,21850.0,451.25,441.0,7.5
2025,3,山坡地,单季,22400.0,342.0,385.875,8.25
2025,3,平旱地,单季,22400.0,380.0,385.875,8.25
2025,3,梯田,单季,22400.0,361.0,385.875,8.25
2025,4,山坡地,单季,33040.0,299.25,385.875,7.0
2025,4,平旱地,单季,33040.0,332.5,385.875,7.0
2025,4,梯田,单季,33040.0,313.5,385.875,7.0
2025,5,山坡地,单季,9875.0,356.25,385.875,6.75
2025,5,平旱地,单季,9875.0,394.25,385.875,6.75
2025,5,梯田,单季,9875.0,375.25,385.875,6.75
2025,6,山坡地,单季,197426.97499999998,684.0,496.125,3.5
2025,6,平旱地,单季,197426.97499999998,760.0,496.125,3.5
2025,6,梯田,单季,197426.97499999998,722.0,496.125,3.5
2025,7,山坡地,单季,153409.21875,855.0,551.25,3.0
2025,7,平旱地,单季,153409.21875,950.0,551.25,3.0
2025,7,梯田,单季,153409.21875,902.5,551.25,3.0
2025,8,山坡地,单季,71400.0,342.0,396.90000000000003,6.75
2025,8,平旱地,单季,71400.0,380.0,396.90000000000003,6.75
2025,8,梯田,单季,71400.0,361.0,396.90000000000003,6.75
2025,9,山坡地,单季,30000.0,541.5,441.0,6.0
2025,9,平旱地,单季,30000.0,598.5,441.0,6.0
2025,9,梯田,单季,30000.0,570.0,441.0,6.0
2025,10,山坡地,单季,12500.0,451.25,396.90000000000003,7.5
2025,10,平旱地,单季,12500.0,498.75,396.90000000000003,7.5
2025,10,梯田,单季,12500.0,475.0,396.90000000000003,7.5
2025,11,山坡地,单季,1500.0,95.0,385.875,40.0
2025,11,平旱地,单季,1500.0,104.5,385.875,40.0
2025,11,梯田,单季,1500.0,99.75,385.875,40.0
2025,12,山坡地,单季,35100.0,2565.0,1102.5,1.5
2025,12,平旱地,单季,35100.0,2850.0,1102.5,1.5
2025,12,梯田,单季,35100.0,2707.5,1102.5,1.5
2025,13,山坡地,单季,36000.0,1900.0,2205.0,3.25
2025,13,平旱地,单季,36000.0,2090.0,2205.0,3.25
2025,13,梯田,单季,36000.0,1995.0,2205.0,3.25
2025,14,山坡地,单季,14000.0,361.0,441.0,5.5
2025,14,平旱地,单季,14000.0,399.0,441.0,5.5
2025,14,梯田,单季,14000.0,380.0,441.0,5.5
2025,15,山坡地,单季,10000.0,451.25,385.875,3.5
2025,15,平旱地,单季,10000.0,498.75,385.875,3.5
2025,15,梯田,单季,10000.0,475.0,385.875,3.5
2025,16,水浇地,单季,21000.0,475.0,749.7,7.0
2025,17,普通大棚,第一季,36480.0,3420.0,2646.0,8.82
2025,17,智慧大棚,第一季,36480.0,3420.0,2646.0,8.82
2025,17,智慧大棚,第二季,0.0,3040.0,2910.6,10.584000000000001
2025,17,水浇地,第一季,36480.0,2850.0,2205.0,8.82
2025,18,普通大棚,第一季,26880.0,2280.0,1323.0,7.4418750000000005
2025,18,智慧大棚,第一季,26880.0,2280.0,1323.0,7.4418750000000005
2025,18,智慧大棚,第二季,0.0,2090.0,1455.3,8.93025
2025,18,水浇地,第一季,26880.0,1900.0,1102.5,7.4418750000000005
2025,19,普通大棚,第一季,6480.0,3420.0,2646.0,7.16625
2025,19,智慧大棚,第一季,6480.0,3420.0,2646.0,7.16625
2025,19,智慧大棚,第二季,0.0,3040.0,2910.6,8.5995
2025,19,水浇地,第一季,6480.0,2850.0,2205.0,7.16625
2025,20,普通大棚,第一季,30000.0,2280.0,2646.0,4.134375
2025,20,智慧大棚,第一季,30000.0,2280.0,2646.0,4.134375
2025,20,智慧大棚,第二季,0.0,2090.0,2910.6,4.96125
2025,20,水浇地,第一季,30000.0,1900.0,2205.0,4.134375
2025,21,普通大棚,第一季,35400.0,2850.0,2646.0,6.890625
2025,21,智慧大棚,第一季,35400.0,2850.0,2646.0,6.890625
2025,21,智慧大棚,第二季,810.0,2565.0,2910.6,8.26875
2025,21,水浇地,第一季,35400.0,2280.0,2205.0,6.890625
2025,22,普通大棚,第一季,43200.0,7600.0,2646.0,6.063750000000001
2025,22,智慧大棚,第一季,43200.0,7600.0,2646.0,6.063750000000001
2025,22,智慧大棚,第二季,2160.0,6840.0,2910.6,7.2764999999999995
2025,22,水浇地,第一季,43200.0,6080.0,2205.0,6.063750000000001
2025,23,普通大棚,第一季,0.0,3135.0,2976.75,6.339375
2025,23,智慧大棚,第一季,0.0,3135.0,2976.75,6.339375
2025,23,智慧大棚,第二季,900.0,2850.0,3307.5,7.6072500000000005
2025,23,水浇地,第一季,0.0,2565.0,2535.75,6.339375
2025,24,普通大棚,第一季,1800.0,2850.0,2205.0,5.788125
2025,24,智慧大棚,第一季,1800.0,2850.0,2205.0,5.788125
2025,24,智慧大棚,第二季,810.0,2565.0,2425.5,7.497
2025,24,水浇地,第一季,1800.0,2280.0,1764.0,5.788125
2025,25,普通大棚,第一季,3600.0,3800.0,3307.5,6.063750000000001
2025,25,智慧大棚,第一季,3600.0,3800.0,3307.5,6.063750000000001
2025,25,智慧大棚,第二季,0.0,3420.0,3638.25,7.2764999999999995
2025,25,水浇地,第一季,3600.0,3135.0,2646.0,6.063750000000001
2025,26,普通大棚,第一季,4050.0,4275.0,3858.75,7.16625
2025,26,智慧大棚,第一季,4050.0,4275.0,3858.75,7.16625
2025,26,智慧大棚,第二季,0.0,3895.0,4244.625,8.5995
2025,26,水浇地,第一季,4050.0,3515.0,3197.25,7.16625
2025,27,普通大棚,第一季,4500.0,4750.0,2205.0,5.5125
2025,27,智慧大棚,第一季,4500.0,4750.0,2205.0,5.5125
2025,27,智慧大棚,第二季,0.0,4275.0,2425.5,6.615
2025,27,水浇地,第一季,4500.0,3895.0,1764.0,5.5125
2025,28,普通大棚,第一季,34400.0,3800.0,2205.0,6.339375
2025,28,智慧大棚,第一季,34400.0,3800.0,2205.0,6.339375
2025,28,智慧大棚,第二季,1080.0,3420.0,2425.5,7.6072500000000005
2025,28,水浇地,第一季,34400.0,3040.0,1764.0,6.339375
2025,29,普通大棚,第一季,9000.0,14250.0,3858.75,7.7175
2025,29,智慧大棚,第一季,9000.0,14250.0,3858.75,7.7175
2025,29,智慧大棚,第二季,4050.0,12825.0,4244.625,9.261000000000001
2025,29,水浇地,第一季,9000.0,11400.0,3197.25,7.7175
2025,30,普通大棚,第一季,1500.0,4750.0,2205.0,5.788125
2025,30,智慧大棚,第一季,1500.0,4750.0,2205.0,5.788125
2025,30,智慧大棚,第二季,1350.0,4275.0,2425.5,6.945750000000001
2025,30,水浇地,第一季,1500.0,3895.0,1764.0,5.788125
2025,31,普通大棚,第一季,1200.0,1900.0,1323.0,7.993125
2025,31,智慧大棚,第一季,1200.0,1900.0,1323.0,7.993125
2025,31,智慧大棚,第二季,0.0,1710.0,1433.25,9.59175
2025,31,水浇地,第一季,1200.0,1520.0,1102.5,7.993125
2025,32,普通大棚,第一季,3600.0,11400.0,5512.5,4.96125
2025,32,智慧大棚,第一季,3600.0,11400.0,5512.5,4.96125
2025,32,智慧大棚,第二季,0.0,10450.0,6063.75,5.953500000000001
2025,32,水浇地,第一季,3600.0,9500.0,4520.25,4.96125
2025,33,普通大棚,第一季,1800.0,5700.0,2756.25,4.96125
2025,33,智慧大棚,第一季,1800.0,5700.0,2756.25,4.96125
2025,33,智慧大棚,第二季,0.0,5130.0,3031.875,5.953500000000001
2025,33,水浇地,第一季,1800.0,4750.0,2205.0,4.96125
2025,34,普通大棚,第一季,0.0,6270.0,1212.75,4.41
2025,34,智慧大棚,第一季,0.0,6270.0,1212.75,4.41
2025,34,智慧大棚,第二季,1800.0,5700.0,1323.0,5.292
2025,34,水浇地,第一季,0.0,5225.0,992.25,4.41
2025,35,水浇地,第二季,150000.0,4750.0,2205.0,2.75625
2025,36,水浇地,第二季,100000.0,3800.0,551.25,2.75625
2025,37,水浇地,第二季,36000.0,2850.0,551.25,3.583125
2025,38,普通大棚,第二季,9000.0,4750.0,3307.5,54.101749999999996
2025,39,普通大棚,第二季,7200.0,3800.0,2205.0,17.8771
2025,40,普通大棚,第二季,18000.0,9500.0,11025.0,15.0544
2025,41,普通大棚,第二季,4200.0,950.0,11025.0,90.25
2026,1,山坡地,单季,57000.0,342.0,463.05000000000007,3.25
2026,1,平旱地,单季,57000.0,380.0,463.05000000000007,3.25
2026,1,梯田,单季,57000.0,361.0,463.05000000000007,3.25
2026,2,山坡地,单季,21850.0,427.5,463.05000000000007,7.5
2026,2,平旱地,单季,21850.0,475.0,463.05000000000007,7.5
2026,2,梯田,单季,21850.0,451.25,463.05000000000007,7.5
2026,3,山坡地,单季,22400.0,342.0,405.16875000000005,8.25
2026,3,平旱地,单季,22400.0,380.0,405.16875000000005,8.25
2026,3,梯田,单季,22400.0,361.0,405.16875000000005,8.25
2026,4,山坡地,单季,33040.0,299.25,405.16875000000005,7.0
2026,4,平旱地,单季,33040.0,332.5,405.16875000000005,7.0
2026,4,梯田,单季,33040.0,313.5,405.16875000000005,7.0
2026,5,山坡地,单季,9875.0,356.25,405.16875000000005,6.75
2026,5,平旱地,单季,9875.0,394.25,405.16875000000005,6.75
2026,5,梯田,单季,9875.0,375.25,405.16875000000005,6.75
2026,6,山坡地,单季,212233.99812499998,684.0,520.9312500000001,3.5
2026,6,平旱地,单季,212233.99812499998,760.0,520.9312500000001,3.5
2026,6,梯田,单季,212233.99812499998,722.0,520.9312500000001,3.5
2026,7,山坡地,单季,164914.91015624997,855.0,578.8125000000001,3.0
2026,7,平旱地,单季,164914.91015624997,950.0,578.8125000000001,3.0
2026,7,梯田,单季,164914.91015624997,902.5,578.8125000000001,3.0
2026,8,山坡地,单季,71400.0,342.0,416.74500000000006,6.75
2026,8,平旱地,单季,71400.0,380.0,416.74500000000006,6.75
2026,8,梯田,单季,71400.0,361.0,416.74500000000006,6.75
2026,9,山坡地,单季,30000.0,541.5,463.05000000000007,6.0
2026,9,平旱地,单季,30000.0,598.5,463.05000000000007,6.0
2026,9,梯田,单季,30000.0,570.0,463.05000000000007,6.0
2026,10,山坡地,单季,12500.0,451.25,416.74500000000006,7.5
2026,10,平旱地,单季,12500.0,498.75,416.74500000000006,7.5
2026,10,梯田,单季,12500.0,475.0,416.74500000000006,7.5
2026,11,山坡地,单季,1500.0,95.0,405.16875000000005,40.0
2026,11,平旱地,单季,1500.0,104.5,405.16875000000005,40.0
2026,11,梯田,单季,1500.0,99.75,405.16875000000005,40.0
2026,12,山坡地,单季,35100.0,2565.0,1157.6250000000002,1.5
2026,12,平旱地,单季,35100.0,2850.0,1157.6250000000002,1.5
2026,12,梯田,单季,35100.0,2707.5,1157.6250000000002,1.5
2026,13,山坡地,单季,36000.0,1900.0,2315.2500000000005,3.25
2026,13,平旱地,单季,36000.0,2090.0,2315.2500000000005,3.25
2026,13,梯田,单季,36000.0,1995.0,2315.2500000000005,3.25
2026,14,山坡地,单季,14000.0,361.0,463.05000000000007,5.5
2026,14,平旱地,单季,14000.0,399.0,463.05000000000007,5.5
2026,14,梯田,单季,14000.0,380.0,463.05000000000007,5.5
2026,15,山坡地,单季,10000.0,451.25,405.16875000000005,3.5
2026,15,平旱地,单季,10000.0,498.75,405.16875000000005,3.5
2026,15,梯田,单季,10000.0,475.0,405.16875000000005,3.5
2026,16,水浇地,单季,21000.0,475.0,787.1850000000001,7.0
2026,17,普通大棚,第一季,36480.0,3420.0,2778.3,9.261000000000001
2026,17,智慧大棚,第一季,36480.0,3420.0,2778.3,9.261000000000001
2026,17,智慧大棚,第二季,0.0,3040.0,3056.13,11.113200000000003
2026,17,水浇地,第一季,36480.0,2850.0,2315.2500000000005,9.261000000000001
2026,18,普通大棚,第一季,26880.0,2280.0,1389.15,7.813968750000001
2026,18,智慧大棚,第一季,26880.0,2280.0,1389.15,7.813968750000001
2026,18,智慧大棚,第二季,0.0,2090.0,1528.065,9.3767625
2026,18,水浇地,第一季,26880.0,1900.0,1157.6250000000002,7.813968750000001
2026,19,普通大棚,第一季,6480.0,3420.0,2778.3,7.524562500000001
2026,19,智慧大棚,第一季,6480.0,3420.0,2778.3,7.524562500000001
2026,19,智慧大棚,第二季,0.0,3040.0,3056.13,9.029475000000001
2026,19,水浇地,第一季,6480.0,2850.0,2315.2500000000005,7.524562500000001
2026,20,普通大棚,第一季,30000.0,2280.0,2778.3,4.341093750000001
2026,20,智慧大棚,第一季,30000.0,2280.0,2778.3,4.341093750000001
2026,20,智慧大棚,第二季,0.0,2090.0,3056.13,5.2093125
2026,20,水浇地,第一季,30000.0,1900.0,2315.2500000000005,4.341093750000001
2026,21,普通大棚,第一季,35400.0,2850.0,2778.3,7.235156250000001
2026,21,智慧大棚,第一季,35400.0,2850.0,2778.3,7.235156250000001
2026,21,智慧大棚,第二季,810.0,2565.0,3056.13,8.682187500000001
2026,21,水浇地,第一季,35400.0,2280.0,2315.2500000000005,7.235156250000001
2026,22,普通大棚,第一季,43200.0,7600.0,2778.3,6.366937500000001
2026,22,智慧大棚,第一季,43200.0,7600.0,2778.3,6.366937500000001
2026,22,智慧大棚,第二季,2160.0,6840.0,3056.13,7.640325000000001
2026,22,水浇地,第一季,43200.0,6080.0,2315.2500000000005,6.366937500000001
2026,23,普通大棚,第一季,0.0,3135.0,3125.5875000000005,6.6563437500000004
2026,23,智慧大棚,第一季,0.0,3135.0,3125.5875000000005,6.6563437500000004
2026,23,智慧大棚,第二季,900.0,2850.0,3472.8750000000005,7.987612500000001
2026,23,水浇地,第一季,0.0,2565.0,2662.5375000000004,6.6563437500000004
2026,24,普通大棚,第一季,1800.0,2850.0,2315.2500000000005,6.077531250000001
2026,24,智慧大棚,第一季,1800.0,2850.0,2315.2500000000005,6.077531250000001
2026,24,智慧大棚,第二季,810.0,2565.0,2546.775,7.87185
2026,24,水浇地,第一季,1800.0,2280.0,1852.2000000000003,6.077531250000001
2026,25,普通大棚,第一季,3600.0,3800.0,3472.8750000000005,6.366937500000001
2026,25,智慧大棚,第一季,3600.0,3800.0,3472.8750000000005,6.366937500000001
2026,25,智慧大棚,第二季,0.0,3420.0,3820.1625000000004,7.640325000000001
2026,25,水浇地,第一季,3600.0,3135.0,2778.3,6.366937500000001
2026,26,普通大棚,第一季,4050.0,4275.0,4051.6875000000005,7.524562500000001
2026,26,智慧大棚,第一季,4050.0,4275.0,4051.6875000000005,7.524562500000001
2026,26,智慧大棚,第二季,0.0,3895.0,4456.856250000001,9.029475000000001
2026,26,水浇地,第一季,4050.0,3515.0,3357.1125,7.524562500000001
2026,27,普通大棚,第一季,4500.0,4750.0,2315.2500000000005,5.788125000000001
2026,27,智慧大棚,第一季,4500.0,4750.0,2315.2500000000005,5.788125000000001
2026,27,智慧大棚,第二季,0.0,4275.0,2546.775,6.94575
2026,27,水浇地,第一季,4500.0,3895.0,1852.2000000000003,5.788125000000001
2026,28,普通大棚,第一季,34400.0,3800.0,2315.2500000000005,6.6563437500000004
2026,28,智慧大棚,第一季,34400.0,3800.0,2315.2500000000005,6.6563437500000004
2026,28,智慧大棚,第二季,1080.0,3420.0,2546.775,7.987612500000001
2026,28,水浇地,第一季,34400.0,3040.0,1852.2000000000003,6.6563437500000004
2026,29,普通大棚,第一季,9000.0,14250.0,4051.6875000000005,8.103375000000002
2026,29,智慧大棚,第一季,9000.0,14250.0,4051.6875000000005,8.103375000000002
2026,29,智慧大棚,第二季,4050.0,12825.0,4456.856250000001,9.724050000000002
2026,29,水浇地,第一季,9000.0,11400.0,3357.1125,8.103375000000002
2026,30,普通大棚,第一季,1500.0,4750.0,2315.2500000000005,6.077531250000001
2026,30,智慧大棚,第一季,1500.0,4750.0,2315.2500000000005,6.077531250000001
2026,30,智慧大棚,第二季,1350.0,4275.0,2546.775,7.293037500000001
2026,30,水浇地,第一季,1500.0,3895.0,1852.2000000000003,6.077531250000001
2026,31,普通大棚,第一季,1200.0,1900.0,1389.15,8.39278125
2026,31,智慧大棚,第一季,1200.0,1900.0,1389.15,8.39278125
2026,31,智慧大棚,第二季,0.0,1710.0,1504.9125000000001,10.0713375
2026,31,水浇地,第一季,1200.0,1520.0,1157.6250000000002,8.39278125
2026,32,普通大棚,第一季,3600.0,11400.0,5788.125000000001,5.2093125
2026,32,智慧大棚,第一季,3600.0,11400.0,5788.125000000001,5.2093125
2026,32,智慧大棚,第二季,0.0,10450.0,6366.937500000001,6.251175000000001
2026,32,水浇地,第一季,3600.0,9500.0,4746.262500000001,5.2093125
2026,33,普通大棚,第一季,1800.0,5700.0,2894.0625000000005,5.2093125
2026,33,智慧大棚,第一季,1800.0,5700.0,2894.0625000000005,5.2093125
2026,33,智慧大棚,第二季,0.0,5130.0,3183.4687500000005,6.251175000000001
2026,33,水浇地,第一季,1800.0,4750.0,2315.2500000000005,5.2093125
2026,34,普通大棚,第一季,0.0,6270.0,1273.3875,4.6305000000000005
2026,34,智慧大棚,第一季,0.0,6270.0,1273.3875,4.6305000000000005
2026,34,智慧大棚,第二季,1800.0,5700.0,1389.15,5.5566
2026,34,水浇地,第一季,0.0,5225.0,1041.8625000000002,4.6305000000000005
2026,35,水浇地,第二季,150000.0,4750.0,2315.2500000000005,2.8940625000000004
2026,36,水浇地,第二季,100000.0,3800.0,578.8125000000001,2.8940625000000004
2026,37,水浇地,第二季,36000.0,2850.0,578.8125000000001,3.7622812500000005
2026,38,普通大棚,第二季,9000.0,4750.0,3472.8750000000005,52.478697499999996
2026,39,普通大棚,第二季,7200.0,3800.0,2315.2500000000005,17.340787
2026,40,普通大棚,第二季,18000.0,9500.0,11576.250000000002,14.602768
2026,41,普通大棚,第二季,4200.0,950.0,11576.250000000002,85.73749999999998
2027,1,山坡地,单季,57000.0,342.0,486.2025000000001,3.25
2027,1,平旱地,单季,57000.0,380.0,486.2025000000001,3.25
2027,1,梯田,单季,57000.0,361.0,486.2025000000001,3.25
2027,2,山坡地,单季,21850.0,427.5,486.2025000000001,7.5
2027,2,平旱地,单季,21850.0,475.0,486.2025000000001,7.5
2027,2,梯田,单季,21850.0,451.25,486.2025000000001,7.5
2027,3,山坡地,单季,22400.0,342.0,425.42718750000006,8.25
2027,3,平旱地,单季,22400.0,380.0,425.42718750000006,8.25
2027,3,梯田,单季,22400.0,361.0,425.42718750000006,8.25
2027,4,山坡地,单季,33040.0,299.25,425.42718750000006,7.0
2027,4,平旱地,单季,33040.0,332.5,425.42718750000006,7.0
2027,4,梯田,单季,33040.0,313.5,425.42718750000006,7.0
2027,5,山坡地,单季,9875.0,356.25,425.42718750000006,6.75
2027,5,平旱地,单季,9875.0,394.25,425.42718750000006,6.75
2027,5,梯田,单季,9875.0,375.25,425.42718750000006,6.75
2027,6,山坡地,单季,228151.54798437498,684.0,546.9778125000001,3.5
2027,6,平旱地,单季,228151.54798437498,760.0,546.9778125000001,3.5
2027,6,梯田,单季,228151.54798437498,722.0,546.9778125000001,3.5
2027,7,山坡地,单季,177283.52841796874,855.0,607.7531250000001,3.0
2027,7,平旱地,单季,177283.52841796874,950.0,607.7531250000001,3.0
2027,7,梯田,单季,177283.52841796874,902.5,607.7531250000001,3.0
2027,8,山坡地,单季,71400.0,342.0,437.5822500000001,6.75
