year,crop_id,season,production,planting_cost,demand,price,normal_sales,excess_sales,normal_revenue,excess_revenue,profit
2024,31,第一季,1200.0,750.0,1200.0,7.25,1200.0,0.0,8700.0,0.0,7950.0
2024,32,第一季,3599.9999999999945,1475.9999999999977,3600.0,4.5,3599.9999999999945,0.0,16199.999999999975,0.0,14723.999999999976
2024,33,第一季,1799.9999999999973,719.9999999999989,1800.0,4.5,1799.9999999999973,0.0,8099.999999999987,0.0,7379.999999999988
2024,35,第二季,100000.0,40000.0,150000.0,2.5,100000.0,0.0,250000.0,0.0,210000.0
2024,36,第二季,24000.0,3000.0,100000.0,2.5,24000.0,0.0,60000.0,0.0,57000.0
2024,37,第二季,36000.0,6000.0,36000.0,3.25,36000.0,0.0,117000.0,0.0,111000.0
2024,38,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2024,39,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2024,40,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2024,41,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2025,1,单季,57000.0,57000.0,57000.0,3.25,57000.0,0.0,185250.0,0.0,128250.0
2025,2,单季,21850.0,17797.894736842107,21850.0,7.5,21850.0,0.0,163875.0,0.0,146077.1052631579
2025,3,单季,48680.0,44836.84210526316,22400.0,8.25,22400.0,26280.0,184800.0,0.0,139963.15789473685
2025,4,单季,33040.0,34615.0,33040.0,7.0,33040.0,0.0,231280.0,0.0,196665.0
2025,5,单季,9875.0,8750.0,9875.0,6.75,9875.0,0.0,66656.25,0.0,57906.25
2025,6,单季,170840.0,101155.26315789473,170840.0,3.5,170840.0,0.0,597940.0,0.0,496784.7368421053
2025,7,单季,123636.36363636365,61818.18181818182,132750.0,3.0,123636.36363636365,0.0,370909.09090909094,0.0,309090.9090909091
2025,8,单季,61640.0,58680.0,71400.0,6.75,61640.0,0.0,416070.0,0.0,357390.0
2025,9,单季,30000.0,20000.0,30000.0,6.0,30000.0,0.0,180000.0,0.0,160000.0
2025,10,单季,9500.0,7200.0,12500.0,7.5,9500.0,0.0,71250.0,0.0,64050.0
2025,11,单季,1500.0,5250.0,1500.0,40.0,1500.0,0.0,60000.0,0.0,54750.0
2025,13,单季,36000.0,32727.272727272728,36000.0,3.25,36000.0,0.0,117000.0,0.0,84272.72727272726
2025,14,单季,884.210526315789,884.210526315789,14000.0,5.5,884.210526315789,0.0,4863.15789473684,0.0,3978.9473684210507
2025,15,单季,6175.0,4550.0,10000.0,3.5,6175.0,0.0,21612.5,0.0,17062.5
2025,17,第一季,102000.0,68000.0,36480.0,8.0,36480.0,65520.0,291840.0,0.0,223840.0
2025,18,第一季,79280.0,39640.0,26880.0,6.75,26880.0,52400.0,181440.0,0.0,141800.0
2025,19,第一季,66000.0,44000.0,6480.0,6.5,6480.0,59520.0,42120.0,0.0,-1880.0
2025,21,第一季,32193.9512195122,26468.292682926833,35400.0,6.25,32193.9512195122,0.0,201212.19512195126,0.0,174743.90243902442
2025,22,第一季,43200.0,13440.0,43200.0,5.5,43200.0,0.0,237600.0,0.0,224160.0
2025,29,第一季,9000.0,2100.0,9000.0,7.0,9000.0,0.0,63000.0,0.0,60900.0
2025,30,第一季,1500.0,585.3658536585366,1500.0,5.25,1500.0,0.0,7875.0,0.0,7289.634146341464
2025,31,第一季,1200.0,750.0,1200.0,7.25,1200.0,0.0,8700.0,0.0,7950.0
2025,32,第一季,3600.0,1476.0,3600.0,4.5,3600.0,0.0,16200.0,0.0,14724.0
2025,33,第一季,1800.0,720.0,1800.0,4.5,1800.0,0.0,8100.0,0.0,7380.0
2025,35,第二季,75000.0,30000.0,150000.0,2.5,75000.0,0.0,187500.0,0.0,157500.0
2025,38,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2025,39,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2025,40,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2025,41,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2026,1,单季,47360.0,49661.05263157895,57000.0,3.25,47360.0,0.0,153920.0,0.0,104258.94736842105
2026,2,单季,34000.0,27200.0,21850.0,7.5,21850.0,12150.0,163875.0,0.0,136675.0
2026,3,单季,22400.0,20631.57894736842,22400.0,8.25,22400.0,0.0,184800.0,0.0,164168.42105263157
2026,4,单季,33040.0,34265.0,33040.0,7.0,33040.0,0.0,231280.0,0.0,197015.0
2026,5,单季,9875.0,8750.0,9875.0,6.75,9875.0,0.0,66656.25,0.0,57906.25
2026,6,单季,170840.0,99260.52631578947,170840.0,3.5,170840.0,0.0,597940.0,0.0,498679.47368421056
2026,7,单季,132750.0,66375.0,132750.0,3.0,132750.0,0.0,398250.0,0.0,331875.0
2026,8,单季,68400.0,64800.0,71400.0,6.75,68400.0,0.0,461700.0,0.0,396900.0
2026,9,单季,30000.0,20000.0,30000.0,6.0,30000.0,0.0,180000.0,0.0,160000.0
2026,10,单季,6175.0,4680.0,12500.0,7.5,6175.0,0.0,46312.5,0.0,41632.5
2026,11,单季,1500.0,5250.0,1500.0,40.0,1500.0,0.0,60000.0,0.0,54750.0
2026,12,单季,35100.0,11700.0,35100.0,1.5,35100.0,0.0,52650.0,0.0,40950.0
2026,14,单季,14000.0,14000.0,14000.0,5.5,14000.0,0.0,77000.0,0.0,63000.0
2026,15,单季,8550.0,6300.0,10000.0,3.5,8550.0,0.0,29925.0,0.0,23625.0
2026,16,单季,12500.0,17000.0,21000.0,7.0,12500.0,0.0,87500.0,0.0,70500.0
2026,17,第一季,36480.0,24320.0,36480.0,8.0,36480.0,0.0,291840.0,0.0,267520.0
2026,18,第一季,26880.0,13440.0,26880.0,6.75,26880.0,0.0,181440.0,0.0,168000.0
2026,19,第一季,6480.0,4320.0,6480.0,6.5,6480.0,0.0,42120.0,0.0,37800.0
2026,20,第一季,30000.0,30000.0,30000.0,3.75,30000.0,0.0,112500.0,0.0,82500.0
2026,21,第一季,35400.0,29440.0,35400.0,6.25,35400.0,0.0,221250.0,0.0,191810.0
2026,22,第一季,38400.0,11520.0,43200.0,5.5,38400.0,0.0,211200.0,0.0,199680.0
2026,24,第一季,1799.9999999999998,1199.9999999999998,1800.0,5.25,1799.9999999999998,0.0,9449.999999999998,0.0,8249.999999999998
2026,25,第一季,3599.9999999999995,2618.181818181818,3600.0,5.5,3599.9999999999995,0.0,19799.999999999996,0.0,17181.818181818177
2026,26,第一季,4049.9999999999995,3174.324324324324,4050.0,6.5,4049.9999999999995,0.0,26324.999999999996,0.0,23150.675675675673
2026,27,第一季,4500.0,1756.09756097561,4500.0,5.0,4500.0,0.0,22500.0,0.0,20743.90243902439
2026,30,第一季,1500.0,585.3658536585366,1500.0,5.25,1500.0,0.0,7875.0,0.0,7289.634146341464
2026,31,第一季,1200.0,750.0,1200.0,7.25,1200.0,0.0,8700.0,0.0,7950.0
2026,32,第一季,3599.9999999999945,1475.9999999999977,3600.0,4.5,3599.9999999999945,0.0,16199.999999999975,0.0,14723.999999999976
2026,33,第一季,1799.9999999999973,719.9999999999989,1800.0,4.5,1799.9999999999973,0.0,8099.999999999987,0.0,7379.999999999988
2026,35,第二季,110000.0,44000.0,150000.0,2.5,110000.0,0.0,275000.0,0.0,231000.0
2026,36,第二季,100000.0,12500.0,100000.0,2.5,100000.0,0.0,250000.0,0.0,237500.0
2026,38,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2026,39,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2026,40,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2026,41,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2027,1,单季,57000.0,60000.0,57000.0,3.25,57000.0,0.0,185250.0,0.0,125250.0
2027,2,单季,21850.0,18400.0,21850.0,7.5,21850.0,0.0,163875.0,0.0,145475.0
2027,3,单季,22800.0,21000.0,22400.0,8.25,22400.0,400.0,184800.0,0.0,163800.0
2027,4,单季,33040.0,35572.0,33040.0,7.0,33040.0,0.0,231280.0,0.0,195708.0
2027,5,单季,7900.0,7000.0,9875.0,6.75,7900.0,0.0,53325.0,0.0,46325.0
2027,6,单季,119080.0,67612.5,170840.0,3.5,119080.0,0.0,416780.0,0.0,349167.5
2027,7,单季,132750.0,66375.0,132750.0,3.0,132750.0,0.0,398250.0,0.0,331875.0
2027,8,单季,53580.0,50760.0,71400.0,6.75,53580.0,0.0,361665.0,0.0,310905.0
2027,10,单季,12500.0,9000.0,12500.0,7.5,12500.0,0.0,93750.0,0.0,84750.0
2027,11,单季,1500.0,5250.0,1500.0,40.0,1500.0,0.0,60000.0,0.0,54750.0
2027,12,单季,35100.0,11700.0,35100.0,1.5,35100.0,0.0,52650.0,0.0,40950.0
2027,14,单季,14000.0,14000.0,14000.0,5.5,14000.0,0.0,77000.0,0.0,63000.0
2027,15,单季,10000.0,7368.421052631579,10000.0,3.5,10000.0,0.0,35000.0,0.0,27631.57894736842
2027,17,第一季,36480.0,24320.0,36480.0,8.0,36480.0,0.0,291840.0,0.0,267520.0
2027,21,第一季,16200.0,12960.0,35400.0,6.25,16200.0,0.0,101250.0,0.0,88290.0
2027,22,第一季,33600.0,10080.0,43200.0,5.5,33600.0,0.0,184800.0,0.0,174720.0
2027,25,第一季,3599.9999999999995,2618.181818181818,3600.0,5.5,3599.9999999999995,0.0,19799.999999999996,0.0,17181.818181818177
2027,26,第一季,4049.9999999999995,3174.324324324324,4050.0,6.5,4049.9999999999995,0.0,26324.999999999996,0.0,23150.675675675673
2027,29,第一季,9000.0,2100.0,9000.0,7.0,9000.0,0.0,63000.0,0.0,60900.0
2027,35,第二季,75000.0,30000.0,150000.0,2.5,75000.0,0.0,187500.0,0.0,157500.0
2027,38,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2027,39,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2027,40,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2027,41,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2028,1,单季,57000.0,57400.0,57000.0,3.25,57000.0,0.0,185250.0,0.0,127850.0
2028,2,单季,21850.0,17560.72180451128,21850.0,7.5,21850.0,0.0,163875.0,0.0,146314.27819548873
2028,3,单季,22400.0,20631.57894736842,22400.0,8.25,22400.0,0.0,184800.0,0.0,164168.42105263157
2028,4,单季,33040.0,34685.0,33040.0,7.0,33040.0,0.0,231280.0,0.0,196595.0
2028,5,单季,26785.45488721805,23733.947368421057,9875.0,6.75,9875.0,16910.45488721805,66656.25,0.0,42922.30263157895
2028,6,单季,164160.0,97200.0,170840.0,3.5,164160.0,0.0,574560.0,0.0,477360.0
2028,7,单季,72000.0,36000.0,132750.0,3.0,72000.0,0.0,216000.0,0.0,180000.0
2028,8,单季,41740.0,39600.0,71400.0,6.75,41740.0,0.0,281745.0,0.0,242145.0
2028,10,单季,12500.0,9473.684210526317,12500.0,7.5,12500.0,0.0,93750.0,0.0,84276.31578947368
2028,11,单季,1500.0,5250.0,1500.0,40.0,1500.0,0.0,60000.0,0.0,54750.0
2028,12,单季,35100.0,11700.0,35100.0,1.5,35100.0,0.0,52650.0,0.0,40950.0
2028,13,单季,36000.0,32727.272727272728,36000.0,3.25,36000.0,0.0,117000.0,0.0,84272.72727272726
2028,14,单季,14000.0,14000.0,14000.0,5.5,14000.0,0.0,77000.0,0.0,63000.0
2028,15,单季,6175.0,4550.0,10000.0,3.5,6175.0,0.0,21612.5,0.0,17062.5
2028,17,第一季,45000.0,30000.0,36480.0,8.0,36480.0,8520.0,291840.0,0.0,261840.0
2028,18,第一季,96960.0,48480.0,26880.0,6.75,26880.0,70080.0,181440.0,0.0,132960.0
2028,19,第一季,60000.0,40000.0,6480.0,6.5,6480.0,53520.0,42120.0,0.0,2120.0
2028,21,第一季,35400.0,29080.0,35400.0,6.25,35400.0,0.0,221250.0,0.0,192170.0
2028,22,第一季,43200.0,13500.0,43200.0,5.5,43200.0,0.0,237600.0,0.0,224100.0
2028,24,第一季,1800.0,1200.0,1800.0,5.25,1800.0,0.0,9450.0,0.0,8250.0
2028,29,第一季,9000.0,2100.0,9000.0,7.0,9000.0,0.0,63000.0,0.0,60900.0
2028,30,第一季,1500.0,585.3658536585366,1500.0,5.25,1500.0,0.0,7875.0,0.0,7289.634146341464
2028,31,第一季,1200.0,750.0,1200.0,7.25,1200.0,0.0,8700.0,0.0,7950.0
2028,32,第一季,3600.0,1476.0,3600.0,4.5,3600.0,0.0,16200.0,0.0,14724.0
2028,33,第一季,1800.0,720.0,1800.0,4.5,1800.0,0.0,8100.0,0.0,7380.0
2028,36,第二季,56000.0,7000.0,100000.0,2.5,56000.0,0.0,140000.0,0.0,133000.0
2028,38,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2028,39,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2028,40,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2028,41,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2029,1,单季,51320.0,53621.05263157895,57000.0,3.25,51320.0,0.0,166790.0,0.0,113168.94736842105
2029,2,单季,34000.0,27200.0,21850.0,7.5,21850.0,12150.0,163875.0,0.0,136675.0
2029,3,单季,22400.0,20631.57894736842,22400.0,8.25,22400.0,0.0,184800.0,0.0,164168.42105263157
2029,4,单季,33040.0,34650.0,33040.0,7.0,33040.0,0.0,231280.0,0.0,196630.0
2029,5,单季,9875.0,8750.0,9875.0,6.75,9875.0,0.0,66656.25,0.0,57906.25
2029,6,单季,103789.09090909091,59933.86363636363,170840.0,3.5,103789.09090909091,0.0,363261.8181818182,0.0,303327.95454545453
2029,7,单季,132750.0,66375.0,132750.0,3.0,132750.0,0.0,398250.0,0.0,331875.0
2029,8,单季,39900.0,37800.0,71400.0,6.75,39900.0,0.0,269325.0,0.0,231525.0
2029,10,单季,12500.0,9473.684210526315,12500.0,7.5,12500.0,0.0,93750.0,0.0,84276.31578947368
2029,11,单季,1500.0,5000.0,1500.0,40.0,1500.0,0.0,60000.0,0.0,55000.0
2029,12,单季,35100.0,11700.0,35100.0,1.5,35100.0,0.0,52650.0,0.0,40950.0
2029,13,单季,36000.0,32727.272727272728,36000.0,3.25,36000.0,0.0,117000.0,0.0,84272.72727272726
2029,14,单季,8000.0,8000.0,14000.0,5.5,8000.0,0.0,44000.0,0.0,36000.0
2029,15,单季,7125.0,5250.0,10000.0,3.5,7125.0,0.0,24937.5,0.0,19687.5
2029,16,单季,12000.0,16320.0,21000.0,7.0,12000.0,0.0,84000.0,0.0,67680.0
2029,17,第一季,36480.0,24320.0,36480.0,8.0,36480.0,0.0,291840.0,0.0,267520.0
2029,18,第一季,26880.0,13440.0,26880.0,6.75,26880.0,0.0,181440.0,0.0,168000.0
2029,19,第一季,6480.0,4320.0,6480.0,6.5,6480.0,0.0,42120.0,0.0,37800.0
2029,21,第一季,3600.0,2880.0,35400.0,6.25,3600.0,0.0,22500.0,0.0,19620.0
2029,22,第一季,38400.0,11520.0,43200.0,5.5,38400.0,0.0,211200.0,0.0,199680.0
2029,25,第一季,3599.9999999999995,2618.181818181818,3600.0,5.5,3599.9999999999995,0.0,19799.999999999996,0.0,17181.818181818177
2029,26,第一季,4049.9999999999995,3174.324324324324,4050.0,6.5,4049.9999999999995,0.0,26324.999999999996,0.0,23150.675675675673
2029,27,第一季,4500.0,1756.09756097561,4500.0,5.0,4500.0,0.0,22500.0,0.0,20743.90243902439
2029,28,第一季,34400.0,17200.0,34400.0,5.75,34400.0,0.0,197800.0,0.0,180600.0
2029,38,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2029,39,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2029,40,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2029,41,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
2030,1,单季,52273.15151515151,55024.37001594896,57000.0,3.25,52273.15151515151,0.0,169887.7424242424,0.0,114863.37240829345
2030,2,单季,21850.0,18400.0,21850.0,7.5,21850.0,0.0,163875.0,0.0,145475.0
2030,3,单季,22400.0,20631.57894736842,22400.0,8.25,22400.0,0.0,184800.0,0.0,164168.42105263157
2030,4,单季,33040.0,34543.93939393939,33040.0,7.0,33040.0,0.0,231280.0,0.0,196736.0606060606
2030,5,单季,9875.0,8750.0,9875.0,6.75,9875.0,0.0,66656.25,0.0,57906.25
2030,6,单季,170840.0,97650.0,170840.0,3.5,170840.0,0.0,597940.0,0.0,500290.0
2030,7,单季,127000.0,63500.0,132750.0,3.0,127000.0,0.0,381000.0,0.0,317500.0
2030,8,单季,71400.0,67642.1052631579,71400.0,6.75,71400.0,0.0,481950.0,0.0,414307.89473684214
2030,9,单季,30000.0,20000.0,30000.0,6.0,30000.0,0.0,180000.0,0.0,160000.0
2030,10,单季,12500.000000000002,9324.000000000002,12500.0,7.5,12500.0,1.8189894035458565e-12,93750.0,0.0,84426.0
2030,11,单季,1500.0,5250.0,1500.0,40.0,1500.0,0.0,60000.0,0.0,54750.0
2030,12,单季,35100.0,11700.0,35100.0,1.5,35100.0,0.0,52650.0,0.0,40950.0
2030,13,单季,36000.0,32727.272727272728,36000.0,3.25,36000.0,0.0,117000.0,0.0,84272.72727272726
2030,14,单季,14000.0,14000.0,14000.0,5.5,14000.0,0.0,77000.0,0.0,63000.0
2030,15,单季,6175.0,4550.0,10000.0,3.5,6175.0,0.0,21612.5,0.0,17062.5
2030,16,单季,13500.0,18360.0,21000.0,7.0,13500.0,0.0,94500.0,0.0,76140.0
2030,17,第一季,36480.0,24320.0,36480.0,8.0,36480.0,0.0,291840.0,0.0,267520.0
2030,18,第一季,26880.0,13440.0,26880.0,6.75,26880.0,0.0,181440.0,0.0,168000.0
2030,19,第一季,6480.0,4320.0,6480.0,6.5,6480.0,0.0,42120.0,0.0,37800.0
2030,21,第一季,23400.0,18720.0,35400.0,6.25,23400.0,0.0,146250.0,0.0,127530.0
2030,22,第一季,43200.0,13380.0,43200.0,5.5,43200.0,0.0,237600.0,0.0,224220.0
2030,25,第一季,3599.9999999999995,2618.181818181818,3600.0,5.5,3599.9999999999995,0.0,19799.999999999996,0.0,17181.818181818177
2030,26,第一季,4049.9999999999995,3174.324324324324,4050.0,6.5,4049.9999999999995,0.0,26324.999999999996,0.0,23150.675675675673
2030,27,第一季,4500.0,1756.09756097561,4500.0,5.0,4500.0,0.0,22500.0,0.0,20743.90243902439
2030,29,第一季,9000.0,2100.0,9000.0,7.0,9000.0,0.0,63000.0,0.0,60900.0
2030,35,第二季,110000.0,44000.0,150000.0,2.5,110000.0,0.0,275000.0,0.0,231000.0
2030,36,第二季,24000.0,3000.0,100000.0,2.5,24000.0,0.0,60000.0,0.0,57000.0
2030,38,第二季,9000.0,5400.0,9000.0,57.5,9000.0,0.0,517500.0,0.0,512100.0
2030,39,第二季,7200.0,3600.0,7200.0,19.0,7200.0,0.0,136800.0,0.0,133200.0
2030,40,第二季,18000.0,18000.0,18000.0,16.0,18000.0,0.0,288000.0,0.0,270000.0
2030,41,第二季,4200.0,42000.0,4200.0,100.0,4200.0,0.0,420000.0,0.0,378000.0
