plot_id,year,season,crop_id,area
A4,2024,单季,7,72.0
A4,2024,单季,8,0.0
A4,2024,单季,9,0.0
A4,2024,单季,10,0.0
A4,2024,单季,11,0.0
A4,2024,单季,12,0.0
A4,2024,单季,13,0.0
A4,2024,单季,14,0.0
A4,2024,单季,15,0.0
A4,2025,单季,1,0.0
A4,2025,单季,2,0.0
A4,2025,单季,3,0.0
A4,2025,单季,4,0.0
A4,2025,单季,5,0.0
A4,2025,单季,6,47.5
A4,2025,单季,7,0.0
A4,2025,单季,8,24.5
A4,2025,单季,9,0.0
A4,2025,单季,10,0.0
A4,2025,单季,11,0.0
A4,2025,单季,12,0.0
A4,2025,单季,13,0.0
A4,2025,单季,14,0.0
A4,2025,单季,15,0.0
A4,2026,单季,1,0.0
A4,2026,单季,2,72.0
A4,2026,单季,3,0.0
A4,2026,单季,4,0.0
A4,2026,单季,5,0.0
A4,2026,单季,6,-0.0
A4,2026,单季,7,-0.0
A4,2026,单季,8,-0.0
A4,2026,单季,9,0.0
A4,2026,单季,10,0.0
A4,2026,单季,11,0.0
A4,2026,单季,12,0.0
A4,2026,单季,13,0.0
A4,2026,单季,14,0.0
A4,2026,单季,15,0.0
A4,2027,单季,1,0.0
A4,2027,单季,2,0.0
A4,2027,单季,3,0.0
A4,2027,单季,4,-0.0
A4,2027,单季,5,0.0
A4,2027,单季,6,17.0
A4,2027,单季,7,-0.0
A4,2027,单季,8,55.0
A4,2027,单季,9,0.0
A4,2027,单季,10,0.0
A4,2027,单季,11,0.0
A4,2027,单季,12,0.0
A4,2027,单季,13,0.0
A4,2027,单季,14,0.0
A4,2027,单季,15,0.0
A4,2028,单季,1,0.0
A4,2028,单季,2,0.0
A4,2028,单季,3,0.0
A4,2028,单季,4,0.0
A4,2028,单季,5,0.0
A4,2028,单季,6,0.0
A4,2028,单季,7,72.0
A4,2028,单季,8,0.0
A4,2028,单季,9,0.0
A4,2028,单季,10,0.0
A4,2028,单季,11,0.0
A4,2028,单季,12,0.0
A4,2028,单季,13,0.0
A4,2028,单季,14,0.0
A4,2028,单季,15,0.0
A4,2029,单季,1,0.0
A4,2029,单季,2,-0.0
A4,2029,单季,3,4.0
A4,2029,单季,4,68.0
A4,2029,单季,5,0.0
A4,2029,单季,6,0.0
A4,2029,单季,7,0.0
A4,2029,单季,8,-0.0
A4,2029,单季,9,0.0
A4,2029,单季,10,0.0
A4,2029,单季,11,0.0
A4,2029,单季,12,0.0
A4,2029,单季,13,0.0
A4,2029,单季,14,0.0
A4,2029,单季,15,0.0
A4,2030,单季,1,0.0
A4,2030,单季,2,0.0
A4,2030,单季,3,0.0
A4,2030,单季,4,-0.0
A4,2030,单季,5,0.0
A4,2030,单季,6,3.5
A4,2030,单季,7,68.5
A4,2030,单季,8,0.0
A4,2030,单季,9,0.0
A4,2030,单季,10,0.0
A4,2030,单季,11,0.0
A4,2030,单季,12,0.0
A4,2030,单季,13,0.0
A4,2030,单季,14,0.0
A4,2030,单季,15,0.0
A5,2024,单季,1,0.0
A5,2024,单季,2,-0.0
A5,2024,单季,3,0.0
A5,2024,单季,4,0.0
A5,2024,单季,5,0.0
A5,2024,单季,6,-0.0
A5,2024,单季,7,-0.0
A5,2024,单季,8,-0.0
A5,2024,单季,9,0.0
A5,2024,单季,10,0.0
A5,2024,单季,11,68.0
A5,2024,单季,12,0.0
A5,2024,单季,13,0.0
A5,2024,单季,14,0.0
A5,2024,单季,15,0.0
A5,2025,单季,1,0.0
A5,2025,单季,2,0.0
A5,2025,单季,3,0.0
A5,2025,单季,4,0.0
A5,2025,单季,5,0.0
A5,2025,单季,6,32.5
A5,2025,单季,7,35.5
A5,2025,单季,8,0.0
A5,2025,单季,9,0.0
A5,2025,单季,10,0.0
A5,2025,单季,11,0.0
A5,2025,单季,12,0.0
A5,2025,单季,13,0.0
A5,2025,单季,14,0.0
A5,2025,单季,15,0.0
A5,2026,单季,1,0.0
A5,2026,单季,2,-0.0
A5,2026,单季,3,0.0
A5,2026,单季,4,68.0
A5,2026,单季,5,0.0
A5,2026,单季,6,0.0
A5,2026,单季,7,-0.0
A5,2026,单季,8,0.0
A5,2026,单季,9,0.0
A5,2026,单季,10,0.0
A5,2026,单季,11,0.0
A5,2026,单季,12,0.0
A5,2026,单季,13,0.0
A5,2026,单季,14,0.0
A5,2026,单季,15,0.0
A5,2027,单季,1,0.0
A5,2027,单季,2,0.0
A5,2027,单季,3,0.0
A5,2027,单季,4,-0.0
A5,2027,单季,5,0.0
A5,2027,单季,6,-0.0
A5,2027,单季,7,-0.0
A5,2027,单季,8,-0.0
A5,2027,单季,9,0.0
A5,2027,单季,10,0.0
A5,2027,单季,11,68.0
A5,2027,单季,12,0.0
A5,2027,单季,13,0.0
A5,2027,单季,14,0.0
A5,2027,单季,15,0.0
A5,2028,单季,1,0.0
A5,2028,单季,2,0.0
A5,2028,单季,3,0.0
A5,2028,单季,4,0.0
A5,2028,单季,5,0.0
A5,2028,单季,6,25.5
A5,2028,单季,7,18.0
A5,2028,单季,8,24.5
A5,2028,单季,9,0.0
A5,2028,单季,10,0.0
A5,2028,单季,11,0.0
A5,2028,单季,12,0.0
A5,2028,单季,13,0.0
A5,2028,单季,14,0.0
A5,2028,单季,15,0.0
A5,2029,单季,1,0.0
A5,2029,单季,2,68.0
A5,2029,单季,3,0.0
A5,2029,单季,4,0.0
A5,2029,单季,5,0.0
A5,2029,单季,6,-0.0
A5,2029,单季,7,-0.0
A5,2029,单季,8,-0.0
A5,2029,单季,9,0.0
A5,2029,单季,10,0.0
A5,2029,单季,11,-0.0
A5,2029,单季,12,0.0
A5,2029,单季,13,0.0
A5,2029,单季,14,0.0
A5,2029,单季,15,0.0
A5,2030,单季,1,0.0
A5,2030,单季,2,0.0
A5,2030,单季,3,0.0
A5,2030,单季,4,-0.0
A5,2030,单季,5,0.0
A5,2030,单季,6,13.0
A5,2030,单季,7,0.0
A5,2030,单季,8,55.0
A5,2030,单季,9,0.0
A5,2030,单季,10,0.0
A5,2030,单季,11,0.0
A5,2030,单季,12,0.0
A5,2030,单季,13,0.0
A5,2030,单季,14,0.0
A5,2030,单季,15,0.0
A6,2024,单季,1,0.0
A6,2024,单季,2,0.0
A6,2024,单季,3,0.0
A6,2024,单季,4,54.5
A6,2024,单季,5,0.0
A6,2024,单季,6,-0.0
A6,2024,单季,7,-0.0
A6,2024,单季,8,0.0
A6,2024,单季,9,0.0
A6,2024,单季,10,0.0
A6,2024,单季,11,0.5
A6,2024,单季,12,0.0
A6,2024,单季,13,0.0
A6,2024,单季,14,0.0
A6,2024,单季,15,0.0
A6,2025,单季,1,0.0
A6,2025,单季,2,0.5
A6,2025,单季,3,0.0
A6,2025,单季,4,0.0
A6,2025,单季,5,0.0
A6,2025,单季,6,0.0
A6,2025,单季,7,54.5
A6,2025,单季,8,0.0
A6,2025,单季,9,0.0
A6,2025,单季,10,0.0
A6,2025,单季,11,0.0
A6,2025,单季,12,0.0
A6,2025,单季,13,0.0
A6,2025,单季,14,0.0
A6,2025,单季,15,0.0
A6,2026,单季,1,0.0
A6,2026,单季,2,-0.0
A6,2026,单季,3,0.0
A6,2026,单季,4,-0.0
A6,2026,单季,5,0.0
A6,2026,单季,6,0.0
A6,2026,单季,7,0.0
A6,2026,单季,8,55.0
A6,2026,单季,9,0.0
A6,2026,单季,10,0.0
A6,2026,单季,11,0.0
A6,2026,单季,12,0.0
A6,2026,单季,13,0.0
A6,2026,单季,14,0.0
A6,2026,单季,15,0.0
A6,2027,单季,1,0.0
A6,2027,单季,2,0.0
A6,2027,单季,3,0.0
A6,2027,单季,4,54.5
A6,2027,单季,5,0.0
A6,2027,单季,6,0.0
A6,2027,单季,7,0.5
A6,2027,单季,8,0.0
A6,2027,单季,9,0.0
A6,2027,单季,10,0.0
A6,2027,单季,11,0.0
A6,2027,单季,12,0.0
A6,2027,单季,13,0.0
A6,2027,单季,14,0.0
A6,2027,单季,15,0.0
A6,2028,单季,1,0.0
A6,2028,单季,2,0.5
A6,2028,单季,3,0.0
A6,2028,单季,4,0.0
A6,2028,单季,5,0.0
A6,2028,单季,6,54.5
A6,2028,单季,7,0.0
A6,2028,单季,8,-0.0
A6,2028,单季,9,0.0
A6,2028,单季,10,0.0
A6,2028,单季,11,0.0
A6,2028,单季,12,0.0
A6,2028,单季,13,0.0
A6,2028,单季,14,0.0
A6,2028,单季,15,0.0
A6,2029,单季,1,0.0
A6,2029,单季,2,-0.0
A6,2029,单季,3,0.0
A6,2029,单季,4,-0.0
A6,2029,单季,5,0.0
A6,2029,单季,6,0.0
A6,2029,单季,7,-0.0
A6,2029,单季,8,55.0
A6,2029,单季,9,0.0
A6,2029,单季,10,0.0
A6,2029,单季,11,0.0
A6,2029,单季,12,0.0
A6,2029,单季,13,0.0
A6,2029,单季,14,0.0
A6,2029,单季,15,0.0
A6,2030,单季,1,0.0
A6,2030,单季,2,0.0
A6,2030,单季,3,0.0
A6,2030,单季,4,54.5
A6,2030,单季,5,0.0
A6,2030,单季,6,0.5
A6,2030,单季,7,0.0
A6,2030,单季,8,0.0
A6,2030,单季,9,0.0
A6,2030,单季,10,0.0
A6,2030,单季,11,0.0
A6,2030,单季,12,0.0
A6,2030,单季,13,0.0
A6,2030,单季,14,0.0
A6,2030,单季,15,0.0
B1,2024,单季,1,0.0
B1,2024,单季,2,0.0
B1,2024,单季,3,19.0
B1,2024,单季,4,0.0
B1,2024,单季,5,0.0
B1,2024,单季,6,0.0
B1,2024,单季,7,0.0
B1,2024,单季,8,0.0
B1,2024,单季,9,0.0
B1,2024,单季,10,0.0
B1,2024,单季,11,13.0
B1,2024,单季,12,0.0
B1,2024,单季,13,0.0
B1,2024,单季,14,28.0
B1,2024,单季,15,0.0
B1,2025,单季,1,0.0
B1,2025,单季,2,41.0
B1,2025,单季,3,0.0
B1,2025,单季,4,0.0
B1,2025,单季,5,0.0
B1,2025,单季,6,0.0
B1,2025,单季,7,-0.0
B1,2025,单季,8,19.0
B1,2025,单季,9,0.0
B1,2025,单季,10,0.0
B1,2025,单季,11,0.0
B1,2025,单季,12,0.0
B1,2025,单季,13,0.0
B1,2025,单季,14,0.0
B1,2025,单季,15,0.0
B1,2026,单季,1,0.0
B1,2026,单季,2,0.0
B1,2026,单季,3,0.0
B1,2026,单季,4,-0.0
B1,2026,单季,5,0.0
B1,2026,单季,6,0.0
B1,2026,单季,7,45.0
B1,2026,单季,8,-0.0
B1,2026,单季,9,15.0
B1,2026,单季,10,0.0
B1,2026,单季,11,0.0
B1,2026,单季,12,0.0
B1,2026,单季,13,0.0
B1,2026,单季,14,-0.0
B1,2026,单季,15,0.0
B1,2027,单季,1,0.0
B1,2027,单季,2,-0.0
B1,2027,单季,3,0.0
B1,2027,单季,4,14.0
B1,2027,单季,5,5.0
B1,2027,单季,6,0.0
B1,2027,单季,7,0.0
B1,2027,单季,8,24.0
B1,2027,单季,9,0.0
B1,2027,单季,10,0.0
B1,2027,单季,11,0.0
B1,2027,单季,12,0.0
B1,2027,单季,13,0.0
B1,2027,单季,14,17.0
B1,2027,单季,15,0.0
B1,2028,单季,1,0.0
B1,2028,单季,2,41.0
B1,2028,单季,3,0.0
B1,2028,单季,4,0.0
B1,2028,单季,5,-0.0
B1,2028,单季,6,0.0
B1,2028,单季,7,19.0
B1,2028,单季,8,0.0
B1,2028,单季,9,0.0
B1,2028,单季,10,0.0
B1,2028,单季,11,0.0
B1,2028,单季,12,0.0
B1,2028,单季,13,0.0
B1,2028,单季,14,0.0
B1,2028,单季,15,0.0
B1,2029,单季,1,0.0
B1,2029,单季,2,0.0
B1,2029,单季,3,0.0
B1,2029,单季,4,0.0
B1,2029,单季,5,0.0
B1,2029,单季,6,60.0
B1,2029,单季,7,-0.0
B1,2029,单季,8,0.0
B1,2029,单季,9,0.0
B1,2029,单季,10,0.0
B1,2029,单季,11,0.0
B1,2029,单季,12,0.0
B1,2029,单季,13,0.0
B1,2029,单季,14,0.0
B1,2029,单季,15,0.0
B1,2030,单季,1,0.0
B1,2030,单季,2,0.0
B1,2030,单季,3,0.0
B1,2030,单季,4,19.0
B1,2030,单季,5,0.0
B1,2030,单季,6,-0.0
B1,2030,单季,7,0.0
B1,2030,单季,8,41.0
B1,2030,单季,9,0.0
B1,2030,单季,10,0.0
B1,2030,单季,11,0.0
B1,2030,单季,12,0.0
B1,2030,单季,13,0.0
B1,2030,单季,14,0.0
B1,2030,单季,15,0.0
B10,2024,单季,1,0.0
B10,2024,单季,2,0.0
B10,2024,单季,3,-0.0
B10,2024,单季,4,0.0
B10,2024,单季,5,0.0
B10,2024,单季,6,25.0
B10,2024,单季,7,0.0
B10,2024,单季,8,0.0
B10,2024,单季,9,0.0
B10,2024,单季,10,0.0
B10,2024,单季,11,0.0
B10,2024,单季,12,0.0
B10,2024,单季,13,0.0
B10,2024,单季,14,0.0
B10,2024,单季,15,0.0
B10,2025,单季,1,0.0
B10,2025,单季,2,0.0
B10,2025,单季,3,25.0
B10,2025,单季,4,0.0
B10,2025,单季,5,0.0
B10,2025,单季,6,-0.0
B10,2025,单季,7,0.0
B10,2025,单季,8,0.0
B10,2025,单季,9,0.0
B10,2025,单季,10,0.0
B10,2025,单季,11,0.0
B10,2025,单季,12,0.0
B10,2025,单季,13,0.0
B10,2025,单季,14,0.0
B10,2025,单季,15,0.0
B10,2026,单季,1,0.0
B10,2026,单季,2,0.0
B10,2026,单季,3,0.0
B10,2026,单季,4,0.0
B10,2026,单季,5,0.0
B10,2026,单季,6,0.0
B10,2026,单季,7,0.0
B10,2026,单季,8,0.0
B10,2026,单季,9,0.0
B10,2026,单季,10,25.0
B10,2026,单季,11,0.0
B10,2026,单季,12,0.0
B10,2026,单季,13,0.0
B10,2026,单季,14,-0.0
B10,2026,单季,15,0.0
B10,2027,单季,1,0.0
B10,2027,单季,2,-0.0
B10,2027,单季,3,0.0
B10,2027,单季,4,0.0
B10,2027,单季,5,0.0
B10,2027,单季,6,0.0
B10,2027,单季,7,25.0
B10,2027,单季,8,0.0
B10,2027,单季,9,0.0
B10,2027,单季,10,0.0
B10,2027,单季,11,0.0
B10,2027,单季,12,0.0
B10,2027,单季,13,0.0
B10,2027,单季,14,0.0
B10,2027,单季,15,0.0
B10,2028,单季,1,0.0
B10,2028,单季,2,25.0
B10,2028,单季,3,0.0
B10,2028,单季,4,0.0
B10,2028,单季,5,0.0
B10,2028,单季,6,0.0
B10,2028,单季,7,0.0
B10,2028,单季,8,0.0
B10,2028,单季,9,0.0
B10,2028,单季,10,0.0
B10,2028,单季,11,0.0
B10,2028,单季,12,0.0
B10,2028,单季,13,0.0
B10,2028,单季,14,-0.0
B10,2028,单季,15,0.0
B10,2029,单季,1,0.0
B10,2029,单季,2,0.0
B10,2029,单季,3,0.0
B10,2029,单季,4,-0.0
B10,2029,单季,5,0.0
B10,2029,单季,6,25.0
B10,2029,单季,7,0.0
B10,2029,单季,8,0.0
B10,2029,单季,9,0.0
B10,2029,单季,10,0.0
B10,2029,单季,11,0.0
B10,2029,单季,12,0.0
B10,2029,单季,13,0.0
B10,2029,单季,14,0.0
B10,2029,单季,15,0.0
B10,2030,单季,1,0.0
B10,2030,单季,2,0.0
B10,2030,单季,3,0.0
B10,2030,单季,4,-0.0
B10,2030,单季,5,0.0
B10,2030,单季,6,0.0
B10,2030,单季,7,0.0
B10,2030,单季,8,0.0
B10,2030,单季,9,0.0
B10,2030,单季,10,0.0
B10,2030,单季,11,25.0
B10,2030,单季,12,0.0
B10,2030,单季,13,0.0
B10,2030,单季,14,0.0
B10,2030,单季,15,0.0
B11,2024,单季,1,0.0
B11,2024,单季,2,0.0
B11,2024,单季,3,0.0
B11,2024,单季,4,0.0
B11,2024,单季,5,0.0
B11,2024,单季,6,0.0
B11,2024,单季,7,0.0
B11,2024,单季,8,0.0
B11,2024,单季,9,0.0
B11,2024,单季,10,20.0
B11,2024,单季,11,40.0
B11,2024,单季,12,0.0
B11,2024,单季,13,0.0
B11,2024,单季,14,0.0
B11,2024,单季,15,0.0
B11,2025,单季,1,0.0
B11,2025,单季,2,0.0
B11,2025,单季,3,0.0
B11,2025,单季,4,0.0
B11,2025,单季,5,0.0
B11,2025,单季,6,18.0
B11,2025,单季,7,0.0
B11,2025,单季,8,42.0
B11,2025,单季,9,0.0
B11,2025,单季,10,0.0
B11,2025,单季,11,0.0
B11,2025,单季,12,0.0
B11,2025,单季,13,0.0
B11,2025,单季,14,0.0
B11,2025,单季,15,0.0
B11,2026,单季,1,0.0
B11,2026,单季,2,60.0
B11,2026,单季,3,0.0
B11,2026,单季,4,0.0
B11,2026,单季,5,0.0
B11,2026,单季,6,0.0
B11,2026,单季,7,0.0
B11,2026,单季,8,-0.0
B11,2026,单季,9,0.0
B11,2026,单季,10,0.0
B11,2026,单季,11,0.0
B11,2026,单季,12,0.0
B11,2026,单季,13,0.0
B11,2026,单季,14,0.0
B11,2026,单季,15,0.0
B11,2027,单季,1,0.0
B11,2027,单季,2,0.0
B11,2027,单季,3,0.0
B11,2027,单季,4,0.0
B11,2027,单季,5,0.0
B11,2027,单季,6,40.0
B11,2027,单季,7,0.0
B11,2027,单季,8,0.0
B11,2027,单季,9,20.0
B11,2027,单季,10,0.0
B11,2027,单季,11,0.0
B11,2027,单季,12,0.0
B11,2027,单季,13,0.0
B11,2027,单季,14,0.0
B11,2027,单季,15,0.0
B11,2028,单季,1,0.0
B11,2028,单季,2,-0.0
B11,2028,单季,3,0.0
B11,2028,单季,4,0.0
B11,2028,单季,5,0.0
B11,2028,单季,6,0.0
B11,2028,单季,7,0.0
B11,2028,单季,8,60.0
B11,2028,单季,9,0.0
B11,2028,单季,10,0.0
B11,2028,单季,11,0.0
B11,2028,单季,12,0.0
B11,2028,单季,13,0.0
B11,2028,单季,14,0.0
B11,2028,单季,15,0.0
B11,2029,单季,1,0.0
B11,2029,单季,2,60.0
B11,2029,单季,3,0.0
B11,2029,单季,4,0.0
B11,2029,单季,5,-0.0
B11,2029,单季,6,0.0
B11,2029,单季,7,0.0
B11,2029,单季,8,0.0
B11,2029,单季,9,0.0
B11,2029,单季,10,0.0
